relative_coverage,vaccine_efficacy,total_hospitalizations,age0,age1,age5,age10,age15,age20,age25,age30,age35,age40,age45,age50,age55,age60,age65,age70,age75
0.17000000000000001,0.31,2453373.9939035741,39538.007244866632,156768.06867811698,44202.844400823888,47421.945963086437,108478.24655223631,184309.32061636902,178774.04614526656,172783.66710803521,164650.46356389462,155226.40941788015,157508.31809846082,232440.70478535947,214718.03937954205,183529.70913780617,159787.15751672979,92239.755901764671,160997.28939333503
0.17999999999999999,0.31,2643144.4903597343,39734.577268640511,157332.92032703714,46913.85876747164,50479.764393030739,125637.46222023427,221227.0471429778,213134.72710467729,205877.32228989727,196218.45842071713,185042.61494166867,187991.50792215765,233068.9277034121,214488.73467259426,183266.29941511576,146818.54169267209,85929.133789306681,149982.59228812315
0.19,0.31,2639126.7883939352,39698.11277336091,157064.96883016609,42018.455742746919,45381.187226833135,120343.74536563084,214429.62822700944,210510.06962777342,203401.29392377404,193862.37669122822,182748.73018858649,185524.74051646487,233656.46548999636,217098.53895047677,186394.97930999036,156573.09742143264,91213.812216917519,159206.58589154665
0.20000000000000001,0.31,2409270.4743246404,35356.920732373314,139715.69513004701,44868.723624358579,49026.555781365736,119946.52763427935,202751.94894885164,193728.1424065741,187598.26388194427,178917.35826335358,168697.36615898271,170150.79875563615,193149.18972222137,176952.6344474339,151110.75320577662,153374.21857312426,88848.048482345606,155077.32857597191
0.20999999999999999,0.31,2946680.7946737325,37175.869740625392,146959.38786401547,43228.913034072757,46119.682041917804,129681.99296261465,241266.16430352925,243222.42349550876,234615.33158675462,223470.74139648475,210653.60147780276,215175.01586001914,264696.94187401311,245602.16707922315,210621.29567070224,174814.78182777498,101760.85611938237,177615.62833929199
0.22,0.31,2456347.5405476349,37231.634128956255,147132.80648610031,41260.145247752764,44533.698687624281,104377.84906242527,177325.66844547717,173447.83390375963,167809.64986843959,159876.55686890005,150630.89614032314,152434.3557360947,247248.35677802018,229339.40524771056,196338.70013838619,164712.96577560867,95667.270012298002,166979.74801975751
0.23000000000000001,0.31,2500617.7986291912,41689.810971553219,164619.41109478445,42247.602902236853,45401.357611660467,104526.37056113924,178122.3561749722,174349.60902554472,168625.04814504419,160626.3627112344,151335.00997684733,153324.94732989761,257312.36694323152,237923.65951825437,203718.90465140957,160415.74245233298,93384.276524086556,162994.96203496165
0.23999999999999999,0.31,2691225.8667272334,38480.09311922561,151521.68952120736,41506.905445782468,44759.396896607097,124352.59342966756,224948.07688834509,217926.88268235061,210692.59757971979,200789.03616092491,189253.89590417437,191759.15158094958,237105.38061489613,217714.00583083637,185814.39805728162,160346.12975644862,92610.769170386382,161644.86408843024
0.25,0.31,2454374.7677765083,36680.607390700519,144388.11812297814,33952.995243292091,37364.830933930927,107572.36839378257,192669.14738432641,188563.57407976917,182591.09924408724,174009.47442378299,163934.55832427592,165460.80787255644,231707.20979830678,211916.42153861825,180626.11992566858,156165.1183879305,89885.02582422267,156887.29088827901
0.26000000000000001,0.31,2349501.6743333675,34621.194561270459,136043.79438671493,43368.31770105203,47341.644335312463,112863.91461399729,188548.14891562168,180147.05308042257,174373.21333017386,166295.000854165,156862.90047986453,158461.30504232255,205052.26320570198,188687.47531245777,161111.91255350626,151909.48908232574,88807.49704814743,155006.54983031101
0.27000000000000002,0.31,2525044.7851149281,38460.12707208316,151301.48609092535,45143.101704760898,48385.21058569981,107781.56005862879,182845.43451873044,184076.03725056615,177763.32590376135,169333.04649558832,159559.81615285279,162377.68078265901,241364.45508046931,224236.53439769332,192287.43572155412,169273.79066027244,98657.23798693539,172198.50465174773
0.28000000000000003,0.31,2503618.654616111,35316.277169740315,138588.05455340713,35822.453037472063,39271.077314956317,110157.45688836192,195745.81117987301,191164.01344831724,184930.54100157609,176288.06956206984,166183.55142620727,168059.04919182358,237222.48595554582,217692.11291715738,185649.53226123069,162604.11890244333,94311.206141821051,164612.84366410732
0.28999999999999998,0.31,2557155.1950121173,35926.712074752919,141179.63985840054,42016.764688190793,45431.242005674474,116621.752678916,206366.53895652376,201792.23773322441,194826.59525899231,185674.52112589841,175142.26686812364,178234.09321401484,245099.92321418761,227861.5257273489,195225.53197691069,141419.22222372566,81712.988592509268,142623.6388147235
0.29999999999999999,0.31,2165456.3189652269,30855.063711616793,120785.25029460857,37950.8390846982,41450.908565463069,101436.42472735439,172475.40211717781,168684.78853545806,163317.61801406345,155693.36024267416,146685.93019895931,148004.6923752937,207621.45376411016,189862.30807792075,161936.11522411564,123880.49664708333,70960.193556157363,123855.47382847234
0.31,0.31,2435019.9250905793,34584.50244326159,135383.27249343263,38317.455812650238,41927.388852999502,110984.75382780684,191537.91045708919,189679.15724748609,183716.43281794927,175098.91171970495,164971.73790621036,166365.63109391232,232696.13828221068,213602.16806802282,182193.62781209161,145307.96655653353,83285.148643991954,145367.7210552257
0.32000000000000001,0.31,2377802.8166655023,36504.072946586384,142872.36601563651,46116.974343196758,49963.139141540552,111437.76310937545,185225.10622404839,181103.91779359165,175012.72142759801,166888.13039100004,157426.77400500729,159835.32673943302,219571.16577303852,203747.38629946866,174835.70793367492,142044.60214323382,82033.899013336733,143183.76336573594
0.33000000000000002,0.31,2549995.2211668408,39932.054658774825,156255.5102886596,43148.789603087673,46470.289531394083,118841.54796509053,208778.67190316279,202440.45971894739,195660.90449695673,186463.69545640249,175802.9824153845,178272.60158137354,221492.78414528337,204481.7546476502,174867.46968209502,152995.01088275688,88908.263753897903,155182.43043592342
0.34000000000000002,0.31,2532308.1530584833,37024.718507969781,144564.38246209381,42340.001401806527,45693.872787475564,114680.03776353305,203593.88182441544,203393.77796123657,196436.83218603965,187096.05921134364,176290.53177077652,179334.8063463525,228346.80060972524,210921.18453504154,180443.98161007508,148092.71321279724,85252.67887388276,148801.89199391822
0.35000000000000003,0.31,2515381.8205551282,36250.426042203537,141468.33211482983,45155.171915556311,48655.572443364821,114391.72722291126,196143.63887404022,189919.61945652668,183544.11363786165,174883.81303859293,164849.12867820464,167141.93594131721,258877.54084580549,239070.75379416146,204094.45630038821,136893.90820884041,77963.13007603609,136078.55196448707
0.35999999999999999,0.31,2313598.9948055008,33914.299945445142,131899.92975339069,38498.292558749272,42136.143323713142,100570.27760440849,169618.37914445277,166767.85365853846,161425.1806610084,153808.2534964947,144894.1503951826,146290.45779243315,242382.89799166669,221198.90724032719,188209.36587202028,144590.16467732948,82826.775317833322,144567.6653725066
0.37,0.31,2714711.7502344009,36067.507899803699,140795.44275511519,43547.660151037133,46821.370239807853,119678.33326592538,212798.92821341343,213483.11812530522,206144.63677719701,196335.87407081772,184999.17717720338,188207.57082216121,250536.09239191317,231476.79874967851,197965.70982431984,172969.41256652321,99396.059508239894,173488.05769593923
0.38,0.31,2132859.3273808537,30244.950722055582,117302.38927890194,36505.060808812246,40613.034781076691,105075.89202210565,178660.15483772923,172438.55663682322,167027.03942196342,159290.35567545789,150165.37784782008,151255.27579524557,181488.55881669463,164214.43962248837,139243.60366035308,132076.68952281526,75492.204571462877,131765.74335904795
0.39000000000000001,0.31,2351434.6726928148,33226.414248140965,128867.48828910783,38118.730340836533,41831.148629551892,110667.21311301953,192049.99918013415,189460.7607151689,183484.87592000258,174830.38055421319,164652.87558345994,165976.51261562406,222313.51444785084,203117.13507025153,172645.43089101452,128320.24575137175,73530.392455289097,128341.55488777753
0.40000000000000002,0.31,2202135.2204186125,34793.74349119707,135004.23613458104,31750.363258465604,35180.987929114373,100996.50973494975,179495.49902787764,173379.78689615038,167805.33185315598,159978.94086006575,150773.23054031612,152076.39726450652,205341.74492591864,187096.87378933304,159207.45583140178,127918.55675052687,73335.018479549806,128000.54365150217
0.41000000000000003,0.31,2327926.0908495607,33192.786128068059,128816.37141086216,36387.341749840067,39561.692871811872,102569.67754714502,181612.44873108782,178417.83174239006,172373.65912476651,164262.36190648729,154834.51812345468,157152.00736174936,206786.06153136,189314.06283976595,161583.05975364058,162221.81211064852,94280.736541530394,164559.66137495195
0.41999999999999998,0.31,2435397.3114378299,36800.473896938616,142665.57270706541,37283.771131385489,40619.030165106989,111217.37854690319,197349.90407760264,195467.92849213898,189151.69816316469,180234.41664907234,169744.95839415339,171466.15690070781,219916.17395243939,200717.85521159307,170898.61346907925,145099.09541165258,82597.245296200781,144167.03897262554
0.42999999999999999,0.31,2490002.6290660757,35723.349809142703,138394.82500246359,39441.922480912224,42955.475263499153,115033.0151864583,202435.79327430949,194031.6649893928,187720.57599636802,178964.45970729704,168722.73158403943,170423.10968440011,236720.61303881873,217920.97805436901,186352.53962244495,144784.54065925826,83913.162798220626,146463.87191468111
0.44,0.31,2172916.6705838931,32831.795728815741,126593.35555607399,33247.735933080054,36815.359451074561,97724.06834443321,170504.34336911357,170832.80216126674,165262.6830898535,157499.27238954732,148395.12656218855,150163.07168838571,214199.23356067558,195352.39979379429,166173.68746989078,119707.10638939748,68337.267695712013,119277.36140058999
0.45000000000000001,0.31,2302646.7043321566,36516.901459400455,140602.8663355374,38145.36513286447,41534.917226647172,103881.5986047723,179257.83527084396,175998.47826093843,170223.38733025521,162220.90603276613,152848.31950250192,154570.87556338366,211735.31672867425,192852.37971131029,164355.40065989303,145787.13247247125,84546.21316859193,147568.81087130512
0.46000000000000002,0.31,2416027.9375914987,38202.942686401067,147849.06045222573,39062.293573500385,42298.819435915815,106054.22710882136,186748.57782812192,183293.22514163755,177110.6566918664,168744.47358314396,159037.15127079209,161384.04313594286,235844.39926288667,217971.14923731255,186516.85776850444,141530.70962684124,81728.549963909012,142650.80082367544
0.47000000000000003,0.31,2242672.4399117432,30924.676788164852,118686.37061616783,39651.61042414543,43719.640743012817,106678.34338347695,179099.83994880132,176342.18939541746,170743.22628065702,162731.23790088066,153310.49914968261,154519.35350030044,206582.94670684703,188741.3912863622,160568.45933008994,136968.95528561957,77730.749675030907,135672.94949708629
0.47999999999999998,0.31,2449336.7462788308,33442.198933694941,129239.51030786271,38385.659683864171,42031.778240327134,115514.03867994253,204276.06754592329,199919.58097642846,193220.28219753117,184176.17460196064,173646.60837207228,175851.97792426069,228552.20903985415,209421.98579928075,178381.75323048257,133374.39918066884,76455.470903642461,133447.05066103395
0.48999999999999999,0.31,2222069.1597618069,34811.642638545964,134165.4396111129,41851.801461057534,45529.612937071521,104757.51343524765,176964.94424688973,168798.63502364847,163149.57810941918,155476.64311641332,146598.37394283095,148386.50990110706,206747.04399662596,189966.90497776907,161873.82564550274,133559.49163804066,76283.795068265012,133147.40401225924
0.5,0.31,2747255.7917186511,38683.36526803617,149579.84761821906,42814.859162820569,45723.881457829855,118527.83479937998,215354.96161615758,211814.8906962334,204206.83681322166,194529.28724351685,183472.25246659268,187355.53850170848,257299.86521773334,238929.25654404107,204809.59274102704,173843.01045366022,102101.06851865262,178209.4425998205
0.51000000000000001,0.31,2121482.0027996255,33909.161371233407,130140.47331291319,35729.532747203295,39467.608709979511,92460.992463026996,155377.67655126256,153995.09300552585,149006.72828273725,141961.16532915254,133698.04340999675,135033.51097255119,215361.42572973651,196393.43634127744,167141.96982045576,133247.57725412637,75965.595571942205,132592.01192650461
0.52000000000000002,0.31,2104802.533577295,32119.969370021063,122891.68748375229,39080.924783610179,43305.543372786211,105630.5205054096,176765.37008558025,173679.00015043831,168285.91849785022,160360.53937801433,151029.64948520568,151945.17133333077,191034.46258814223,173059.93570141587,146758.41490731097,105429.07278017575,59526.864393241864,103899.4887610093
0.53000000000000003,0.31,2165712.2217090931,33840.093102485291,129578.04969514369,36880.612170800341,40306.565776142001,99345.28959556781,167784.13000014081,159344.21200993468,154299.42118486439,147112.61497841193,138675.62164259845,139585.07080617244,213673.95289960268,195295.05522699733,166254.40626026722,133936.14145236916,76418.48693688419,133382.49797071089
0.54000000000000004,0.31,2246382.6598659428,33497.66436820379,128656.15014494216,30506.686844452186,33259.429010149994,100071.53984236765,181525.31062150857,180364.86471029426,174381.29858100085,166269.46759806899,156740.90567718176,158791.31029772057,201996.99751948149,185250.53253774348,158326.09019539278,137959.62275030528,79690.772197168961,139094.01696996042
0.55000000000000004,0.31,2249885.0284953029,32804.976123242028,125241.45617700364,39651.655812757301,43428.788778156246,109995.62118459451,189191.90193323742,184656.71159697577,178483.08761067654,170177.84970242585,160477.44225572233,162423.05977094756,181631.71193783815,166095.5433751255,141575.79978357669,140956.70950517786,81259.902370072203,141832.81057777311
0.56000000000000005,0.31,2387283.6746725864,35207.275210538493,134584.74866997369,39307.294244090728,42733.95020968782,113333.54826575442,200606.71235416376,198055.59427058775,191517.92604300278,182455.37492040003,171866.57006777002,173889.73164773709,212192.64624821939,194742.58887057859,166029.89457136055,128783.87361994784,73568.272852144975,128407.67260662786
0.57000000000000006,0.31,2444508.9738260452,32902.197578387539,125301.90884206226,38948.01831964335,42763.645618488845,110048.52711587286,190932.42940768332,190545.13499405014,184267.42202834834,175597.84438114855,165451.68339921118,167420.2576055899,228174.90096890592,210051.05717065319,179394.40704167515,156465.48296883018,89692.610932517069,156551.44545297767
0.57999999999999996,0.31,2074485.9183900324,35469.773309679811,134818.78791628499,33505.978326163167,37048.445978073738,97863.94679222675,168997.09452055927,160038.02861866372,154924.50413932651,147706.03027802691,139255.57656697024,140254.87952420246,194792.58381573949,176852.56732062355,150028.71426160471,118616.96985476358,67134.323145171249,117177.71402195228
0.58999999999999997,0.31,2186891.5792502998,31672.223700846727,120924.24299373728,40528.233121488345,44596.089839611042,109930.36005451775,185814.20359686672,175394.00856819897,169845.86801403188,162018.99232796096,152801.18646715462,153938.88064099397,189171.74062326082,172688.39151363482,147321.3896350927,127739.15015155873,73761.566391898377,128745.05160944624
0.59999999999999998,0.31,2100456.2703655101,31206.764713118304,118707.8942065958,38654.158265489292,42623.192557247443,97649.962732733708,160384.93842348867,156682.7609177854,151851.72295124631,144706.64155258489,136257.23427058608,136925.02055876184,209889.79958298511,191489.9539542796,162836.29442890946,124802.96708079948,71313.981749567654,124472.98241933096
0.60999999999999999,0.31,2371027.1990564116,34867.321664496732,132968.55962900407,34763.52858357974,38158.979447783531,108686.40361599207,194209.35529472111,188245.90428446987,182088.96345607858,173545.19866559046,163594.10455756009,165340.01045289883,228241.86260544951,208744.47282835181,177578.87905168056,132409.76023639785,75610.927922689836,131972.96675966686
0.62,0.31,2112071.5890304409,32759.183904282363,124211.60572790859,38904.316967863873,42952.49596067224,99375.852317420955,163517.86401423046,160932.72414097024,155763.52407743642,148457.48594639602,139856.65753316612,140884.25229754462,198732.84314082959,180664.99238542258,153517.37452440956,129348.91775687106,73646.786849816228,128544.71148519991
0.63,0.31,2225352.0578193646,34770.157708740117,132306.2564769279,31556.156315951448,34762.396541059687,99282.980130304233,178315.26388621915,172548.23593022567,166899.82215350249,159073.65262810246,149937.6199162821,151489.23293075574,202894.38684042156,186715.05994734523,159526.84906645314,141480.21328194017,81515.258572576698,142278.515492557
0.64000000000000001,0.31,2436661.5014730864,35436.527001035123,134278.25416485456,38759.139910858452,42662.875813912426,116534.07743300524,206233.68750639682,199382.93008956037,192833.57335870431,183831.28450349829,173292.76542418875,175129.91247588248,229463.6301641282,209663.00895631855,178620.73031102904,124214.75785579943,71509.71887873573,124814.62762517869
0.65000000000000002,0.31,2206878.6935910694,32440.711587116057,122026.9193658958,31209.853087416464,34505.979363673658,98775.730461220475,173714.31241441556,175689.51584463168,170070.80532854251,162069.46049319516,152607.05470864705,153838.90460051969,211908.44061922078,192402.45946749655,163666.86122411714,129514.66368582459,73736.216894275945,128700.80444486059
0.66000000000000003,0.31,2121914.1268444625,31766.826442351827,120275.43103669783,32813.274461861904,36383.666180416199,98238.410103646398,171355.16655488661,160361.29057878812,155168.97481953332,147973.04370018505,139582.51505432246,140660.6515109805,203182.8068528999,186169.92673565913,158633.08871042379,131220.11478709168,75809.456285014763,132319.48302970282
0.67000000000000004,0.31,1995679.0020182757,31181.135427949364,117664.43775380657,37133.05878339085,41656.27281286996,96831.972240596544,157179.47733300723,153500.09795975397,148818.60241700866,141859.79719636624,133608.44034418659,134029.9948794138,200689.25345198571,181877.66347020929,154177.11689681016,104535.94715653844,58619.674744491844,102316.05914989
0.68000000000000005,0.31,2062218.2923886895,31361.016353579544,118291.54343211879,37211.314947816718,41135.331709633676,97299.462777551918,161283.09968236362,153545.69239493689,148718.42210992661,141821.05344565355,133692.82271064792,134422.51020659704,198132.34491117965,180568.90743000232,153416.84458789296,129131.16595811131,73645.060970118677,128541.69876055825
0.69000000000000006,0.31,2347002.9832749893,35284.488723185714,133762.57215113557,40008.032516708212,43389.123994606372,97024.504597330349,163046.5426183212,163012.49072030751,157409.61426941352,150015.13405235388,141418.09941542346,143722.59670462069,246175.8954102413,226249.54241027089,193374.39753812642,159812.84876508376,92261.630136396692,161035.46925146409
0.70000000000000007,0.31,2417015.193391982,35968.811881972331,135826.59401802957,33174.659653102193,36340.135153394054,114699.65046414433,210199.02016758465,202699.04244017423,196066.45579225768,186937.35670339386,176231.73088334256,177915.7226106548,218753.88451162417,199257.01381472248,169517.43107182387,126459.72310332958,71744.151302296421,125223.80982013553
0.70999999999999996,0.31,2180098.2791489707,33645.714564791029,127030.67960560419,37833.320257927015,41585.743656884006,104291.15872176187,178756.16085599447,172987.82927086734,167360.54929606625,159530.69037183726,150346.1472731356,151709.70569891518,201826.34138986975,184228.21697204129,156920.93114747881,120982.73606535114,69593.076670445342,121469.2773300003
0.71999999999999997,0.31,2306310.7948825262,37743.936782821387,141548.84898639907,37798.843610061267,41326.93270496928,101657.99676052375,175153.79789582093,169507.46344350956,164027.57539577872,156256.37878013949,147174.81473370094,148446.76529963,219406.34810257264,200408.39075100754,170817.38714116768,153137.23813408072,88109.618940727669,153788.45741961562
0.72999999999999998,0.31,2337877.8420439134,33383.077090021427,126370.73578778707,40131.28778106095,43679.658065750642,103598.96536800172,177853.52603957575,176122.51888185207,170342.24855661544,162271.36271291229,152814.02088616471,154544.10939444631,222688.29589331266,203500.01271679695,173632.90498588301,153768.68547563313,88575.250954586663,154601.1814535131
0.73999999999999999,0.31,2132783.9110100158,33515.876408302371,125327.90060457177,29509.377552648388,32680.142167429545,93443.870693873221,164360.35763688077,159841.81833664514,154691.65170062557,147450.90619485977,138980.81383817585,140054.68993934113,202835.26228348588,184045.64054882721,156363.42059837974,143807.25448859151,82273.304035986905,143601.62398139096
0.75,0.31,2282337.1689518266,34858.263375803806,131385.20197608569,41510.711163867411,45575.147808682435,109779.75982231781,187714.48472504181,183691.73774138145,177512.85980223055,169180.46794951477,159487.72698338368,161520.91844189071,189562.05984498045,173369.87101827958,147833.74643674507,142945.22244214173,82467.831889352165,143941.1575301275
0.76000000000000001,0.31,2248523.3232539543,36311.727690604472,137606.38822663418,39460.970487893283,42878.103192140879,104099.69324535425,179651.16802353476,179943.09939512904,173792.94463734922,165537.79426526581,156010.03533617404,158459.21375250712,205250.58501491495,189796.44782812885,162154.6804147021,122834.38601143776,70931.206586792265,123804.87914539117
0.77000000000000002,0.31,2113500.2850144538,32048.693633734903,119734.68404404901,36813.23255418177,41003.391432969744,95582.88446050894,159429.77031593138,154968.7754217879,150020.53851619092,142922.14809428932,134632.32267383128,135708.89081766561,199883.04421134721,182055.99047943126,154573.61166196884,145041.92573115922,83440.867154573512,145639.51381083255
0.78000000000000003,0.31,2231408.696839836,31937.868385608941,119590.91774822758,36099.940839582843,40121.501317443879,108393.99266218573,188042.25647993651,180660.0867604331,174913.57116805739,166790.45970876719,157212.9487134917,158225.26890697985,191623.24400605063,174308.98655022663,148200.47974116314,137894.80032590334,79183.595103726635,138208.77842205091
0.79000000000000004,0.31,2410423.2643702812,31302.255671854829,117497.40946590202,40692.353035538719,44520.955501494856,115780.35300279927,201780.81949805591,199850.43573358798,193194.51084137228,184087.38200501737,173473.23423215278,175497.08753403241,206685.00253422043,188780.55886052398,160817.86759638737,145688.57194011484,84057.925371882084,146716.54154534396
0.80000000000000004,0.31,2212463.7845899523,31737.907024680302,118526.23805545199,40316.980277054965,44992.712118760086,106611.33500389376,179800.0414622261,176884.29919758523,171060.76150666364,162993.63418185842,153554.71207051215,155112.30510891773,211888.98126041194,193899.02217766095,165174.16749551115,117402.58636128558,66477.252585985712,116030.848701493
0.81000000000000005,0.31,1881372.5657225978,28864.534316813519,107140.00549927635,32127.599083926889,36207.453721590478,92560.92626702039,153126.35245436494,146825.36558591589,142347.97148900494,135790.88649792958,127987.16870758907,128163.74451083096,174571.82088820718,156090.30975661305,131868.53339511159,112363.52804180382,63865.000064670334,111471.36544192854
0.82000000000000006,0.31,2213650.2079260773,34166.825890727625,127795.12145032399,38077.241418937607,42195.801601745945,103481.36821637623,178615.90343243751,172500.7366373293,166813.18229676207,158925.49962790089,149719.2729039457,151211.93296288262,198924.2647042874,181983.30877535231,155116.72890229491,138103.86368278816,78683.41053361175,137335.74488837313
0.83000000000000007,0.31,2170751.5660790023,30894.071211134073,115219.98424491979,34668.947903350636,38128.115004473235,100956.34944380602,175659.27669722828,169393.59946709179,164007.79961563117,156263.31014850707,147188.2769617326,148071.12280009512,197432.88187343293,179034.97300203561,151839.71623340936,141207.70458692993,80419.493941159308,140365.94294406529
0.83999999999999997,0.31,2009987.8739149978,29270.111573525821,108316.23795180162,33273.18673180481,37267.773260042188,96912.637983822584,164181.77259010458,159074.66952661215,154169.14077357133,146968.62601144597,138488.47430310847,139027.53769403056,187662.26197210807,170336.29231151287,144558.63170367703,117149.16638852558,66777.116233493216,116554.2369058108
0.84999999999999998,0.31,2130870.2535862667,31629.774104543132,118210.68562977426,35526.296856597939,39550.588514813564,101910.93496188227,174947.37975079459,165902.00249660265,160545.88870435779,153100.37422234038,144372.27353690236,145491.55877197883,189696.08234997388,172804.68261511836,147120.55327528541,136303.33708569923,77859.743095236787,135898.09761436537
0.85999999999999999,0.31,2109342.6405233867,30338.110410826874,111835.37608445689,34909.715549275519,38819.31965492075,103210.18674488603,177980.46630520484,174228.68082491733,168516.65275447699,160615.01812265415,151355.50764566494,152631.57547918445,184326.2638286592,166795.73290236384,141375.82069191389,122699.14357949955,69098.696649777907,120606.37329470331
0.87,0.31,1842206.5717694059,29152.439509042008,107886.63578321341,31218.763686204002,35266.327497411563,88666.76325930038,147308.12245519247,140379.10044758077,135980.04163091918,129738.42532367617,122362.53160983998,122861.37634151735,183466.55853417167,166186.69755606767,140873.90847777593,102310.75980886247,57750.003682874842,100798.11616575571
