relative_coverage,vaccine_efficacy,total_infections,age0,age1,age5,age10,age15,age20,age25,age30,age35,age40,age45,age50,age55,age60,age65,age70,age75
0.22,0.01,263109611.60789439,3328196.1992642172,13371889.178474646,19204613.064895283,19865329.547367208,20438640.57356301,20439252.096587688,20181484.472320102,19399408.71394676,18471797.992075432,17430052.406527944,17965130.19308665,17685789.859576754,16708788.46483494,14402772.061259959,9337881.3520253357,5419416.6898829052,9459168.7422055732
0.23000000000000001,0.01,205263500.4403874,2544811.2018192383,10222805.158100944,15853872.953684663,17222549.481557596,17809363.930685349,16236017.615225699,15401670.471726555,14925665.828564098,14223092.481740987,13401910.573560093,13496564.778249383,13724632.443018964,12652725.110977678,10778424.68245573,6534890.785156006,3727843.455329421,6506659.4885350149
0.23999999999999999,0.01,227222012.27379468,2841938.625333841,11416453.343667669,17129195.500979949,18266401.078994393,18847076.331031945,17761507.17560786,17230601.722508393,16633277.578163797,15855163.655114299,14956252.650105342,15233878.806402504,14944708.919939552,13922282.918127369,11947087.838231456,7877809.4605317665,4501448.9966205014,7856927.6724340497
0.25,0.01,251248116.61582896,3131035.2641211241,12578626.74805315,18190565.37452,19093573.739717647,19688931.986002751,19126330.688327927,19159776.157699734,18467307.136520047,17587068.06076207,16579969.501676608,16973951.63912141,16552051.635234166,15499116.289737001,13341970.258928381,9657514.467790233,5689590.8988335226,9930736.7687831409
0.26000000000000001,0.01,204703449.75040099,2516742.4342240551,10109841.686372325,15432725.554605374,16777565.768224489,17337824.58705182,15835570.077628458,15253771.654330349,14763110.697505828,14081134.286220465,13280328.101871707,13436351.048374742,13191181.934385842,12192590.589518227,10441061.885025028,7652117.4076361731,4517168.0253521781,7884364.0120739536
0.27000000000000002,0.01,232862461.66991282,2874373.9912544265,11546484.711120974,16827517.210016601,17974563.054835949,18572831.055455357,17495958.932089582,18117437.620842807,17477458.25523933,16646276.425511632,15689271.274316335,16035542.543137589,15044169.690645328,13987075.897892589,12007698.515701693,8586453.2088347711,5091876.4695771858,8887472.8134406526
0.28000000000000003,0.01,229188980.41274571,2836794.9370991192,11395719.743930904,16430386.101012638,17573812.202652737,18166261.079780072,17103641.366270013,17725920.184669279,17117515.510854322,16302121.938669359,15357611.722837582,15665587.735019684,15040838.172504071,13997001.896842923,12018928.424378958,8584888.7238053214,5052757.3075945145,8819193.3648241945
0.28999999999999998,0.01,225265904.17649391,2847068.9188011759,11436334.182845246,17015877.419033986,18140225.657951213,18723510.921398658,17680782.845046122,17173404.203408871,16597078.244845007,15808783.845651504,14894717.026044074,15118313.575525701,14744676.675499564,13736894.257569581,11781093.443801025,7544349.850202729,4379215.1280782009,7643577.9807913005
0.29999999999999999,0.01,251082469.47314119,3122878.3294827957,12545196.180756092,17854346.261877246,18837911.188455977,19440652.487659015,18684014.025748651,19274999.916382886,18578077.142648876,17695647.666295163,16682598.031872412,17098228.398065921,16246702.561374713,15194398.951295983,13102868.838680714,10202796.102697918,6017710.1095895134,10503443.280257273
0.31,0.01,234095673.28307566,2970909.176756633,11933532.326069379,17404928.10990284,18421216.601484716,19011880.868935008,18187578.5432714,17946104.962800205,17331535.785105929,16502171.067252412,15544674.744091501,15817571.76848192,15417274.044721559,14336445.743609142,12283554.85521308,8089994.6523713078,4697383.6655272404,8198916.3674814161
0.32000000000000001,0.01,212541958.68275732,2642060.0966822319,10611419.351790974,16660584.246760881,17973444.254721954,18561775.095915537,17069582.950002663,15982774.993441287,15462651.981023341,14740636.928534469,13901492.236593638,14042292.443537215,13810964.30762187,12698313.876291063,10818980.91522168,6844962.0477590561,3904690.5851779864,6815332.3716814518
0.33000000000000002,0.01,238515469.36212808,2955771.9127784199,11872685.955623269,17446226.138256438,18432440.175121181,19007078.041761957,18273363.047011245,18042941.883800674,17393974.309062146,16574086.592611182,15632705.476492098,15992883.66415827,15611716.692362409,14687947.279746246,12670516.955749895,9095793.670036938,5400021.5429040939,9425316.0246515721
0.34000000000000002,0.01,226234545.00447279,2800890.4305757908,11249875.556272347,17061363.316306464,18259793.357931927,18853141.619539924,17578978.727651834,16687691.775556048,16153754.755647216,15401710.345238009,14516789.717520416,14671115.752155954,14375647.298359618,13254771.415973652,11370090.112022279,9187634.7134108581,5394907.0443329774,9416389.0659774486
0.35000000000000003,0.01,227323632.32972553,2853786.6427433109,11462386.164657665,17059148.75580582,18180294.093456727,18771637.111249227,17694152.995612629,17087921.671081789,16525822.002623867,15745209.245014723,14833877.676409516,15031775.289110512,14685261.664848354,13605339.61658526,11663882.540355636,8490982.5894004777,4965413.2141595613,8666741.0566105172
0.35999999999999999,0.01,233914907.78565109,2911209.0908569521,11692437.451890342,17483030.50315205,18547331.955135465,19132164.293687433,18225249.220637862,17898297.660738532,17251791.354218639,16443057.942776933,15515504.215443114,15864608.780582011,15176825.907200892,14126436.251325151,12121855.110305961,8329309.8666489478,4806473.6854205122,8389324.4956302531
0.37,0.01,233551822.45701513,2923104.2362268195,11740461.429054763,16952036.864177831,17943210.738862298,18521470.875321794,17767909.297419515,17822236.25278471,17213723.80359732,16398548.50474987,15447867.425812412,15737343.066958148,15072254.995753746,14062390.864175815,12110846.774276068,9120863.9777554292,5360761.9264272247,9356791.4236613568
0.38,0.01,209249990.51530528,2509423.5065042889,10078071.706865069,15723465.286381537,17028334.744731538,17594733.774226796,16199097.3377159,15497465.278164428,14999176.051505059,14306905.046669146,13493195.952894595,13647596.355336312,13530801.240399092,12499551.520741876,10711684.918400144,8191495.8355981885,4822206.7046236005,8416785.2545477096
0.39000000000000001,0.01,220040473.19193378,2679277.7904527136,10759975.784302887,16225134.564920232,17504440.540711757,18087865.967515878,16728761.073058242,16596271.694706922,16033197.069564369,15288090.676776081,14421351.818365509,14671528.92669566,14395618.51564208,13412873.084343255,11526191.880333759,8334316.7082271427,4871956.8464050721,8503620.2499122489
0.40000000000000002,0.01,248437785.6402137,3150332.8771066628,12654682.741427336,17841045.789068442,18700831.715385403,19266562.617799245,18862823.031821359,18752318.59633901,18052119.299165554,17198003.288691677,16229528.511237517,16680623.0800949,16713405.299436901,15800544.600535726,13640983.370984882,9468584.5731101055,5618588.5484622773,9806807.6995467171
0.41000000000000003,0.01,216101431.86079857,2626199.4918244062,10545601.70557862,15788621.186369192,17092185.19752137,17682196.225244273,16274316.068245575,16412544.207217067,15878312.983553728,15130723.892628863,14257154.414285561,14459684.900116343,14522932.541300584,13581446.526828915,11674392.587832868,7781475.7791735288,4514294.9209068995,7879349.2321707532
0.41999999999999998,0.01,219393726.9552249,2684725.1784334029,10780186.131223299,16743144.315001458,18016305.659642696,18617607.964601863,17226843.123729564,16614877.41400227,16072888.309870262,15316795.195636168,14434485.463998232,14599631.002876559,14182974.581690568,13059874.160588223,11156595.771232532,7695934.7550529763,4440431.5147016542,7750426.4129431117
0.42999999999999999,0.01,226656713.29501751,2831102.6784739867,11369100.920832573,16736486.510439042,17867566.579377498,18432935.288126979,17393952.375287775,16963025.571883731,16374833.962685969,15612577.354077568,14730410.367709553,15022186.626269702,14755974.542279309,13801601.997657359,11883372.5849411,8724251.3964567482,5156706.3030510275,9000628.2354676165
0.44,0.01,197678934.38787019,2493831.703964374,10013560.930227565,15839100.940005695,17344842.422636755,17925920.318577334,15965802.179906454,14533243.537745381,14093576.930493359,13455499.878223281,12696979.197902009,12744992.973114986,12188134.172942217,11010692.344117515,9352494.0809594784,7026469.8824586123,4004409.2917843675,6989383.6028107656
0.45000000000000001,0.01,231412668.01025045,2846719.6755250497,11431030.642206525,17009608.455900136,18152535.875331726,18755868.408090826,17684628.956195902,18096805.752325907,17457010.619497828,16627309.414981028,15672669.438712144,16007794.098680884,14971077.88807575,13857920.277542818,11864762.383261193,8106928.0767964348,4687803.3586642379,8182194.6884620143
0.46000000000000002,0.01,250362178.34167981,3174164.4490472195,12747732.302691385,18426352.466588102,19277953.355966695,19848459.818901341,19422735.864632308,19156697.692264803,18423036.857071709,17553077.801687501,16570237.746371379,17052748.427857913,16312815.031053498,15350749.238450889,13233654.210719574,9119655.4731983636,5351493.4991039457,9340614.1060732268
0.47000000000000003,0.01,239964930.7836923,3077051.4116553492,12356910.999952665,17832178.368790794,18832916.593218308,19423073.542386316,18602536.346786201,18181406.346281715,17554411.752528049,16719778.118202314,15755578.703450691,16045692.67173247,15429088.018617224,14351994.760590592,12328120.880313212,9006707.2812015302,5269676.3461827133,9197808.6418021582
0.47999999999999998,0.01,238750793.53574985,2964773.2446082416,11907452.628490888,17218292.164596714,18260011.412389025,18820636.84872935,17986320.706216466,17438196.811003819,16813351.457276579,16030944.2951774,15134064.988610798,15487123.571207877,15733496.608465532,14870307.78495514,12867912.64459273,10233574.511178555,6186420.2229664447,10797913.635284308
0.48999999999999999,0.01,230917015.85662252,2832732.0455972003,11375046.315617139,16538535.458185265,17684990.44504378,18276005.382787354,17221295.867907945,17553881.585832633,16951766.082539536,16152615.010053555,15226240.141896149,15528160.026079502,15438216.470246036,14459589.497599334,12448924.859942298,8931524.6480553728,5207757.6449707365,9089734.3742686734
0.5,0.01,211751158.76421589,2666001.1174930092,10704228.10438079,16456839.842543742,17713488.556841999,18300670.844888926,16960674.021558519,16692853.870156914,16140438.701157654,15378129.187594663,14485641.809175793,14669200.456677321,12964066.357456865,11769670.199128265,10003388.431241825,6582353.7894425346,3738410.3298905282,6525103.1445865221
0.51000000000000001,0.01,216104756.04488489,2668760.9020743859,10713576.598161723,16030474.127501179,17344421.117011517,17941164.048965354,16495694.971055571,16790561.448552988,16229148.483859902,15468595.284859095,14580748.591127446,14819992.537704673,13930495.627176177,12811950.831113989,10945412.31399224,7521570.2180034518,4302504.0942524942,7509684.8494727286
0.52000000000000002,0.01,205864151.28058654,2523811.5574204973,10130502.301198257,15635934.67755739,16972586.258295648,17560972.112790883,16074097.029079402,15528958.837496758,15020146.740121696,14317127.354025263,13502923.620900702,13670655.674772814,13697658.974091638,12625843.613655597,10764725.65360586,6908912.3286857782,3980916.238219901,6948378.3086684812
0.53000000000000003,0.01,220480776.79049084,2747148.2455479791,11028754.241348123,16442262.486182248,17650894.356611341,18239511.301716559,17037597.899624355,16836807.214934237,16277098.709404135,15509579.78776418,14614678.472387468,14833278.305617878,14228357.539257208,13189167.328344304,11308318.235800436,7894794.4298615549,4604949.1361142499,8037579.0999746127
0.54000000000000004,0.01,219873914.745325,2773557.5182373887,11136185.549571794,16718304.34697609,17885650.960672051,18472055.720620263,17299892.62757086,16529799.250022452,15998838.871319747,15239071.762065763,14352881.579596287,14505501.264590794,14347434.322887143,13309945.926658252,11395866.634774549,7639088.2346020741,4469200.2233194578,7800639.9518400226
0.55000000000000004,0.01,232519587.99870408,2888192.0369303054,11596269.139677193,16807455.594524354,17856892.931558326,18445170.966318887,17606765.608727884,17850950.467038285,17216594.916529261,16394284.626666125,15453228.094100526,15798573.67358234,15599384.94827354,14624751.297506919,12568283.648084758,8305185.3350002524,4920046.9449709989,8587557.7692140844
0.56000000000000005,0.01,226500384.16561589,2805969.0190232759,11263097.593604138,17163261.902143043,18329098.283805866,18932392.608162396,17785721.20008659,17160154.34853841,16579587.293191781,15797132.442668006,14894106.496019017,15123698.729720106,14986380.846318603,13837701.091115814,11815114.898128157,7761172.20281698,4467726.8743096571,7798068.3359640595
0.57000000000000006,0.01,219707464.43243867,2770096.6097423807,11122405.194725499,16598463.052112976,17809708.988413747,18375434.613150597,17153988.264813147,16371489.809937533,15819725.758994678,15084601.801361654,14230158.433223253,14450153.12790544,14016771.112320906,13047352.374649161,11213188.505080605,8225346.0958222719,4887620.5923786387,8530960.0978061594
0.57999999999999996,0.01,220010174.09414196,2655681.0060607735,10659475.795758277,16267758.418626636,17543549.770586975,18145429.416572995,16786773.79627078,16649655.181738395,16105716.898854101,15347123.883865893,14462941.866604069,14657557.894286219,14610797.930110177,13509210.485459354,11555939.771322872,8117823.4328738479,4711384.6137188822,8223353.9314317005
0.58999999999999997,0.01,229031821.81806734,2907383.2338774176,11670796.10622341,17175796.84810403,18313578.17975866,18905980.848449796,17807101.316315688,17090382.710675284,16523678.719418729,15744746.466213912,14839780.520091975,15052326.891315933,15119095.85695444,14111320.854368007,12123227.597831598,8353776.4436709043,4841823.8215138949,8451025.4032836948
0.59999999999999998,0.01,207737918.65261328,2546588.7168326196,10221723.108942028,15710040.81822725,17012807.55234303,17577687.099867593,16183233.157125002,15363630.665268531,14867923.84202168,14173247.954067003,13365308.099470893,13516421.174530182,13782744.169377979,12802353.713108305,10961381.48451655,7463368.9622400459,4439921.6503036227,7749536.484370986
0.60999999999999999,0.01,209560121.49123085,2546942.9959530276,10223225.953668922,15540551.437234497,16914600.453060858,17495522.062518381,15932537.514767116,15788809.761535093,15278078.041595951,14567361.424065549,13734244.796057548,13909997.861779043,13646859.952856049,12676872.608561438,10879207.954875704,7804452.2103361879,4597055.3503193855,8023801.1120461104
0.62,0.01,240500117.08359936,2977884.6060509994,11954657.880569696,16893824.907328319,17919112.579605944,18510662.309603933,17698133.243616011,18121844.453974791,17477646.585717823,16646680.916449582,15695458.762209186,16070719.722155858,16205623.300238837,15262831.356367296,13166569.864014463,9765660.6627845429,5876257.3758098176,10256548.557102229
0.63,0.01,249363394.45577374,3122992.867597241,12538336.47708304,18213752.66000957,19122523.330034889,19713820.127310704,19135150.971793246,19088815.890695997,18397582.083038155,17520084.615417447,16516333.217944581,16906616.395519704,16117902.792324269,15038282.681483949,12933624.124314107,9515599.7811191585,5639197.4714882579,9842778.9685993679
0.64000000000000001,0.01,214672393.50321633,2708101.5065810434,10869893.586786686,16244322.222507035,17539985.303384311,18128388.72878509,16684468.429532861,16426548.564163482,15894712.571189746,15152462.454016849,14277877.699540485,14454020.629901905,13452590.668143157,12358199.262156641,10574532.727823455,7727446.773856652,4436054.9370756615,7742787.4377712561
0.65000000000000002,0.01,240174004.02629912,3007308.9066864075,12070051.606985878,17956261.212584741,18931330.233023237,19523548.110404931,18787228.207535423,18323900.493764918,17689679.064619046,16850711.186729141,15877339.496348519,16161578.993537733,15130193.313741531,14025443.310852151,12044235.652242091,9087838.6257824861,5357047.4743779097,9350308.1370829958
0.66000000000000003,0.01,197491929.66061994,2475035.2440532139,9934545.9249099381,15153965.248513084,16537044.726944733,17088212.934939045,15466527.51925363,14685174.228772003,14217296.349012872,13562380.418243716,12792942.346773829,12928543.100127092,12638523.956819521,11740870.102775855,10067172.870666431,6935969.2808719231,4104187.2153738574,7163538.1925691906
0.67000000000000004,0.01,221411293.62352857,2728576.6195553909,10951886.550658885,16406473.806559449,17601093.788293526,18192546.792940263,17042647.408023812,17409045.989517156,16796493.976794012,16004096.355762744,15089108.277005931,15407228.227979865,14441344.191468194,13372354.550171729,11439447.525082979,7230146.7929349942,4115506.9185247407,7183295.8522548918
0.68000000000000005,0.01,227243858.4601593,2827681.8246069737,11349173.629099432,16952852.395754199,18097942.736353878,18681749.652797483,17578858.1086886,16736404.302660704,16181791.232007053,15423040.950132459,14543359.794820268,14754176.91129679,15113662.831662321,14081426.986476321,12088204.311167222,8755431.4096102007,5127846.2030287934,8950255.1799965855
0.69000000000000006,0.01,228109184.37205327,2826863.9841849823,11344869.310684253,16767964.645713594,17972768.907904215,18580432.052171621,17362660.25937948,17655772.99558235,17051468.361361973,16244949.007739509,15309543.919352219,15586991.809575548,14600570.925028548,13461928.450191867,11521656.805678453,8386089.7716888962,4893474.874609679,8541178.2912060283
0.70000000000000007,0.01,201939612.07257533,2464713.3519158154,9889703.8878490888,15462624.036311364,16928978.448534343,17555376.257179171,15739784.709540803,15912002.893211532,15442842.131918449,14701996.899911974,13824043.173312079,13872102.445115235,13234740.807568096,12015268.888062986,10171693.429765137,5840641.2797896275,3235604.5653978521,5647494.8671917887
0.70999999999999996,0.01,213716985.59402817,2676625.4349995544,10741323.759814266,16147912.540820688,17411057.10875522,18010434.856214471,16654331.127231548,16036986.945870304,15532769.514951617,14795848.318967115,13937653.267349089,14071872.464039052,14241629.855360854,13104015.060668008,11169289.01335163,7428926.0312902108,4282150.7030465584,7474159.5912979487
0.71999999999999997,0.01,228425209.04450375,2844817.8329340466,11416638.032372624,17108084.336228315,18265070.149825905,18859096.596525569,17709436.600585021,17274327.394773535,16705061.39730246,15925697.997437939,15007120.724721426,15212132.713897532,13992274.362436425,12845472.125518199,11022655.779196534,9295164.6524848398,5442572.661749607,9499585.6865137666
0.72999999999999998,0.01,232698560.35771179,2920854.6029695482,11721594.219083266,17265741.552416194,18413088.642962046,19018725.279987082,17882834.303812407,17307096.877853479,16728664.755561983,15939618.57578491,15026842.528536126,15257704.442453047,15339148.747239852,14222835.3941701,12190839.458520826,9011158.6124346666,5263967.7069757273,9187844.6569505334
0.73999999999999999,0.01,233919659.58348393,2872304.2961754361,11528054.133615153,17117411.710668851,18253645.205985956,18856160.44234271,17784313.158584662,17968031.43113349,17342632.306809925,16521994.5745783,15573811.855779245,15879860.678702291,15356405.319206839,14324320.028287465,12304832.03389379,8531423.3947293889,4991749.6900902521,8712709.3229001928
0.75,0.01,203174363.5713338,2494244.7260661353,10006161.306650281,15457483.903520888,16920764.832774322,17528548.571725708,15750910.884113824,15867954.366597598,15375894.72567361,14650519.368908405,13796024.656972304,13915986.437167127,13377138.605397098,12238923.663951479,10398149.845821016,6086950.1482755402,3390629.2153593092,5918078.31235909
0.76000000000000001,0.01,183908186.57939345,2237392.0021192534,8973967.7560946904,14750410.17862919,16376857.654991943,16951767.913259555,14830041.525149768,14124271.624700824,13700571.315224487,13079325.989916179,12333623.76977363,12371392.973005891,10953652.834807856,9872549.8725839462,8375070.7064417973,5858128.9863531869,3321588.4461572366,5797573.0301840091
0.77000000000000002,0.01,213729501.32108867,2639262.5973954732,10590869.397047615,16303362.135750357,17607488.164010841,18201319.085501254,16751876.221790541,16161008.051694531,15649346.879693961,14912537.986369345,14049073.038420141,14182847.15222384,13985937.913290914,12901319.265119968,11020939.335814359,7302344.5357992649,4177853.1757233865,7292116.3854429275
0.78000000000000003,0.01,200783059.76446733,2430755.206769445,9751187.8925677333,15650109.910286367,17139452.979764897,17730603.41002642,15864514.196815331,14984305.605090315,14537746.763797641,13871696.525555138,13072601.118687427,13114562.675340924,12281087.161514983,11199809.921961572,9563497.364512343,7510461.4527996108,4400295.4824530948,7680372.0965240197
0.79000000000000004,0.01,244848619.63752523,3071290.0295706959,12326387.848019104,17728983.622170016,18708119.915032458,19302433.137102567,18573318.689028256,18148752.846486114,17522193.989435442,16694307.618382594,15739518.810219297,16046208.021854723,16113822.515419299,15045712.614245344,12955676.185474703,10217717.879593717,6066162.5960694104,10588013.319421437
0.80000000000000004,0.01,206034461.73103553,2510291.1326581417,10067498.337759057,15417425.417281454,16755040.871021058,17359608.822672296,15854688.069365278,15852379.511178862,15352501.79975972,14620702.151566466,13768129.416425299,13909443.996408993,13982571.281181911,12859509.028905168,10940071.191396508,6562867.6868995344,3723192.1022801944,6498540.9142756267
0.81000000000000005,0.01,253595661.93655142,3082354.3929569549,12372055.726247003,18010551.379057955,18916873.574790586,19499089.141571712,18975733.159524299,18520065.85644849,17838158.399117455,17000722.319538157,16049624.03574934,16471343.471162546,17477371.676886525,16684131.850346535,14469261.456751425,10665646.375791181,6397078.2740713693,11165600.846539868
0.82000000000000006,0.01,226011137.98315117,2772039.4759552805,11123884.883383751,16155731.716646889,17343467.512657553,17941027.644788243,16818352.39268966,17345112.680296335,16740400.916702006,15947480.492625872,15036238.859302074,15357668.097365934,15176596.150211673,14140722.728871649,12134782.307931492,8433240.0030256622,4933446.4899580115,8610945.6307390928
0.83000000000000007,0.01,234028646.64713871,2859953.6370839835,11476049.712648485,17308086.573933378,18405508.843538858,18997864.051157583,18002521.170882411,17716479.368770838,17100068.414865822,16296948.925047761,15367581.50033797,15661257.978939096,15016408.546762008,13959492.574490393,11995170.998712702,9085118.6056455523,5383557.1078883223,9396578.6364335809
0.83999999999999997,0.01,220174125.45547336,2715436.066864341,10894457.331300167,16350325.288431961,17599779.062901687,18181118.029647034,16899248.839736305,16660354.410013933,16093806.614781737,15345883.751465341,14475449.245247921,14724158.672685254,13929044.135280747,12854183.733076153,11025259.121840646,8571736.105455514,5046177.0349715911,8807708.0117729791
0.84999999999999998,0.01,216694421.87546182,2670838.6418519141,10715018.089177217,16197352.150837626,17489289.168169145,18067502.62835113,16696807.810523745,16337642.552038556,15784383.37479057,15052201.485230971,14201201.716382161,14436270.862276461,14099195.2537969,13109891.547284592,11248676.348557929,7916577.4199475842,4615528.4166162377,8056044.409629086
