relative_coverage,vaccine_efficacy,total_population,total_unvaccinated,total_vaccinated,unvaccinated_total_infections,vaccinated_total_infections
0.63,0.31,323127513.0,148181989.68056986,174945523.31943011,98998909.730515525,98677012.067025304
0.64000000000000001,0.31,323127513.0,145405076.61200741,177722436.38799259,96227926.177057654,98908901.481357709
0.65000000000000002,0.31,323127513.0,142628163.54344505,180499349.45655492,90990905.008637652,95317994.370990559
0.66000000000000003,0.31,323127513.0,139851250.47488272,183276262.52511734,88339927.328956723,97496265.591606975
0.67000000000000004,0.31,323127513.0,137074337.40632033,186053175.5936797,84153063.358750075,93570735.315602049
0.68000000000000005,0.31,323127513.0,134297424.33775795,188830088.66224208,85664198.676827535,100254955.81936918
0.69000000000000006,0.31,323127513.0,131520511.26919554,191607001.73080447,92674547.691525653,113890433.92012711
0.70000000000000007,0.31,323127513.0,128743598.20063312,194383914.79936683,85271772.015570924,106937346.91047105
0.70999999999999996,0.31,323127513.0,125966685.13207076,197160827.86792922,81152892.593594849,105599605.84475267
0.71999999999999997,0.31,323127513.0,123189772.06350839,199937740.93649158,86111021.117822722,116394166.98692919
0.72999999999999998,0.31,323127513.0,12
