relative_coverage,vaccine_efficacy,total_population,total_unvaccinated,total_vaccinated,unvaccinated_total_infections,vaccinated_total_infections
0.55000000000000004,0.001,323127513.0,170397294.22906888,152730218.77093112,55258.591137286043,48878.172580545302
0.56000000000000005,0.001,323127513.0,167620381.16050649,155507131.83949351,54360.3893615345,49758.953350812662
0.57000000000000006,0.001,323127513.0,164843468.09194413,158284044.90805587,53462.47396656638,50639.454808880109
0.57999999999999996,0.001,323127513.0,162066555.02338174,161060957.97661823,52564.841022046399,51519.67344823014
0.58999999999999997,0.001,323127513.0,159289641.95481938,163837871.04518062,51667.492325971834,52399.611058519688
0.59999999999999998,0.001,323127513.0,156512728.88625699,166614784.11374301,50770.427667101729,53279.267572983168
0.60999999999999999,0.001,323127513.0,153735815.8176946,169391697.1823054,49873.64648193866,54158.642522188369
0.62,0.001,323127513.0,150958902.74913225,172168610.25086775,48977.149951277184,55037.737321744207
0.63,0.001,323127513.0,148181989.68056986,174945523.31943014,48080.937314698589,55916.55132212583
0.64000000000000001,0.001,323127513.0,145405076.61200744,177722436.38799256,47185.007657958777,56795.083582118619
0.65000000000000002,0.001,323127513.0,142628163.54344505,180499349.45655495,46289.361931256368,57673.335340523627
0.66000000000000003,0.001,323127513.0,139851250.47488269,183276262.52511731,45394.001580000506,58551.308647670317
0.67000000000000004,0.001,323127513.0,137074337.4063203,186053175.5936797,44498.923246358521,59428.999416408129
0.68000000000000005,0.001,323127513.0,134297424.33775795,188830088.66224205,43604.12952791655,60306.411190690007
0.69000000000000006,0.001,323127513.0,131520511.26919553,191607001.73080447,42709.618724313914,61183.541868695058
0.70000000000000007,0.001,323127513.0,128743598.20063312,194383914.79936686,41815.391001348034,62060.391794478055
0.70999999999999996,0.001,323127513.0,125966685.13207078,197160827.86792922,40921.446266706393,62936.960959271993
0.71999999999999997,0.001,323127513.0,123189772.06350841,199937740.93649161,40027.787952800834,63813.254964575171
0.72999999999999998,0.001,323127513.0,120412858.994946,202714654.005054,39134.409612501011,64689.263902096543
0.73999999999999999,0.001,323127513.0,117635945.92638363,205491567.07361639,38241.314819065679,65564.993523482699
0.75,0.001,323127513.0,114859032.85782126,208268480.14217874,37348.50397134888,66440.444818879478
0.76000000000000001,0.001,323127513.0,112082119.78925885,211045393.21074116,36455.973500848049,67315.611592350528
0.77000000000000002,0.001,323127513.0,109305206.72069645,213822306.27930355,35563.727665113693,68190.501673789229
0.78000000000000003,0.001,323127513.0,106528293.65213408,216599219.34786594,34671.765728913349,69065.114187728148
0.79000000000000004,0.001,323127513.0,103751380.5835717,219376132.4164283,33780.085548093004,69939.445171814412
0.80000000000000004,0.001,323127513.0,100974467.5150093,222153045.48499069,32888.68690057809,70813.494144200347
0.81000000000000005,0.001,323127513.0,98197554.446446925,224929958.55355307,31997.571932901337,71687.26585125085
0.82000000000000006,0.001,323127513.0,95420641.377884537,227706871.62211549,31106.739566276276,72560.758301408961
0.83000000000000007,0.001,323127513.0,92643728.309322163,230483784.69067785,30216.189702367585,73433.971525358036
0.83999999999999997,0.001,323127513.0,89866815.24075979,233260697.75924021,29325.920884091145,74306.902104040608
0.84999999999999998,0.001,323127513.0,87089902.172197431,236037610.82780257,28435.935476728133,75179.556114983745
0.85999999999999999,0.001,323127513.0,84312989.103635028,238814523.89636499,27546.232523625717,76051.931547813118
0.87,0.001,323127513.0,81536076.03507264,241591436.96492735,26656.811137747136,76924.026207910851
0.88,0.001,323127513.0,78759162.966510236,244368350.03348976,25767.673851080122,77795.84778509289
0.89000000000000001,0.001,323127513.0,75982249.897947863,247145263.10205215,24878.817665818729,78667.387953604572
0.90000000000000002,0.001,323127513.0,73205336.829385474,249922176.17061454,23990.241932803532,79538.644493846223
0.91000000000000003,0.001,323127513.0,70428423.760823086,252699089.23917693,23101.948547745356,80409.623608408496
0.92000000000000004,0.001,323127513.0,67651510.692260712,255476002.30773929,22213.936917398241,81280.323682537302
0.93000000000000005,0.001,323127513.0,64874597.623698331,258252915.37630168,21326.207435913966,82150.746536427177
0.94000000000000006,0.001,323127513.0,62097684.555135958,261029828.44486403,20438.759602397098,83020.890740470961
0.95000000000000007,0.001,323127513.0,59320771.486573569,263806741.51342645,19551.593357899867,83890.756411747076
0.95999999999999996,0.001,323127513.0,56543858.418011196,266583654.58198878,18664.708633540955,84760.343632321805
0.96999999999999997,0.001,323127513.0,53766945.349448808,269360567.6505512,17778.105439412131,85629.652868803591
0.97999999999999998,0.001,323127513.0,50990032.280886419,272137480.71911359,16891.783463415821,86498.683034956455
0.98999999999999999,0.001,323127513.0,48213119.212324031,274914393.78767598,16005.74287512782,87367.435368103907
0.0,0.010999999999999999,323127513.0,323127513.0,0.0,105099.66100642458,0.0
0.01,0.010999999999999999,323127513.0,320350599.93143761,2776913.0685623838,103943.88327323599,885.39465492346062
0.02,0.010999999999999999,323127513.0,317573686.86287522,5553826.1371247675,102793.20635240851,1766.3941269737406
0.029999999999999999,0.010999999999999999,323127513.0,314796773.79431289,8330739.2056871494,101647.60763418628,2643.014947360818
0.040000000000000001,0.010999999999999999,323127513.0,312019860.72575051,11107652.274249535,100507.06657415722,3515.273513185035
0.050000000000000003,0.010999999999999999,323127513.0,309242947.65718806,13884565.342811918,99371.561623879243,4383.1860370810027
0.059999999999999998,0.010999999999999999,323127513.0,306466034.58862567,16661478.411374299,98241.086881280411,5246.7693835368264
0.070000000000000007,0.010999999999999999,323127513.0,303689121.52006334,19438391.479936689,97115.61413346231,6106.0394147351617
0.080000000000000002,0.010999999999999999,323127513.0,300912208.45150089,22215304.54849907,95995.130245411303,6961.0126444667694
0.089999999999999997,0.010999999999999999,323127513.0,298135295.38293856,24992217.617061451,94879.613246085122,7811.7049893012736
0.10000000000000001,0.010999999999999999,323127513.0,295358382.31437612,27769130.685623836,93769.047893567476,8658.132769755437
0.11,0.010999999999999999,323127513.0,292581469.24581379,30546043.75418622,92663.41165889008,9500.3116059382446
0.12,0.010999999999999999,323127513.0,289804556.1772514,33322956.822748598,91562.694390042219,10338.258262040676
0.13,0.010999999999999999,323127513.0,287027643.10868901,36099869.89131099,90466.875248662662,11171.98844022362
0.14000000000000001,0.010999999999999999,323127513.0,284250730.04012662,38876782.959873378,89375.934157457203,12001.517754546949
0.14999999999999999,0.010999999999999999,323127513.0,281473816.97156429,41653696.028435752,88289.855026307981,12826.862231915933
0.16,0.010999999999999999,323127513.0,278696903.90300184,44430609.09699814,87208.620657499414,13648.037730043521
0.17000000000000001,0.010999999999999999,323127513.0,275919990.83443946,47207522.165560514,86132.214991265908,14465.060251685558
0.17999999999999999,0.010999999999999999,323127513.0,273143077.76587713,49984435.234122902,85060.617196511943,15277.944947119802
0.19,0.010999999999999999,323127513.0,270366164.69731468,52761348.302685291,83993.811612164136,16086.70773424767
0.20000000000000001,0.010999999999999999,323127513.0,267589251.62875232,55538261.371247672,82931.780933359638,16891.364213699009
0.20999999999999999,0.010999999999999999,323127513.0,264812338.56018996,58315174.439810053,81874.507856699172,17691.929923251038
0.22,0.010999999999999999,323127513.0,262035425.49162754,61092087.508372441,80821.975158463698,18488.42035230482
0.23000000000000001,0.010999999999999999,323127513.0,259258512.42306516,63869000.576934822,79774.165663371794,19280.850936016766
0.23999999999999999,0.010999999999999999,323127513.0,256481599.35450283,66645913.645497195,78731.062272364739,20069.237062339904
0.25,0.010999999999999999,323127513.0,253704686.28594044,69422826.714059591,77692.649994905107,20853.594618303003
0.26000000000000001,0.010999999999999999,323127513.0,250927773.21737802,72199739.78262198,76658.907754445449,21633.937820573105
0.27000000000000002,0.010999999999999999,323127513.0,248150860.14881563,74976652.851184353,75629.821776471566,22410.282754226821
0.28000000000000003,0.010999999999999999,323127513.0,245373947.08025324,77753565.919746757,74605.370694135781,23182.643255915027
0.28999999999999998,0.010999999999999999,323127513.0,242597034.01169091,80530478.988309115,73585.544310767669,23951.036466341233
0.29999999999999999,0.010999999999999999,323127513.0,239820120.9431285,83307392.056871504,72570.317893906031,24715.474899584427
0.31,0.010999999999999999,323127513.0,237043207.87456611,86084305.125433877,71559.685896343086,25475.977344979066
0.32000000000000001,0.010999999999999999,323127513.0,234266294.80600372,88861218.19399628,70553.622568753082,26232.555704690749
0.33000000000000002,0.010999999999999999,323127513.0,231489381.7374413,91638131.262558654,69552.113806562964,26985.225754349492
0.34000000000000002,0.010999999999999999,323127513.0,228712468.66887897,94415044.331121027,68555.143107567448,27734.002386884997
0.35000000000000003,0.010999999999999999,323127513.0,225935555.60031655,97191957.399683431,67562.696726512164,28478.901587432949
0.35999999999999999,0.010999999999999999,323127513.0,223158642.5317542,99968870.468245804,66574.748901779298,29219.934185343096
0.37,0.010999999999999999,323127513.0,220381729.46319178,102745783.53680819,65591.295943575446,29957.120358379791
0.38,0.010999999999999999,323127513.0,217604816.39462942,105522696.60537058,64612.310734408209,30690.46999208373
0.39000000000000001,0.010999999999999999,323127513.0,214827903.32606703,108299609.67393297,63637.788108593784,31420.002942448482
0.40000000000000002,0.010999999999999999,323127513.0,212050990.25750467,111076522.74249534,62667.697815816384,32145.726963381516
0.41000000000000003,0.010999999999999999,323127513.0,209274077.18894225,113853435.81105775,61702.035975061357,32867.662690190133
0.41999999999999998,0.010999999999999999,323127513.0,206497164.12037989,116630348.87962011,60740.780628457665,33585.821656685323
0.42999999999999999,0.010999999999999999,323127513.0,203720251.05181751,119407261.94818249,59783.916480967542,34300.218669825234
0.44,0.010999999999999999,323127513.0,200943337.98325515,122184175.01674488,58831.428459449671,35010.868650722783
0.45000000000000001,0.010999999999999999,323127513.0,198166424.91469273,124961088.08530727,57883.301081866259,35717.7862689537
0.46000000000000002,0.010999999999999999,323127513.0,195389511.84613034,127738001.15386964,56939.513726191828,36420.982869320083
0.47000000000000003,0.010999999999999999,323127513.0,192612598.77756798,130514914.22243202,56000.057061447995,37120.476765004452
0.47999999999999998,0.010999999999999999,323127513.0,189835685.70900559,133291827.29099439,55064.912274549948,37816.280282689258
0.48999999999999999,0.010999999999999999,323127513.0,187058772.64044324,136068740.35955679,54134.06362043554,38508.407562192529
0.5,0.010999999999999999,323127513.0,184281859.57188082,138845653.42811918,53207.495146388421,39196.872505068779
0.51000000000000001,0.010999999999999999,323127513.0,181504946.50331843,141622566.49668157,52285.192119110841,39881.689828920178
0.52000000000000002,0.010999999999999999,323127513.0,178728033.43475604,144399479.56524396,51367.138591028284,40562.873301181011
0.53000000000000003,0.010999999999999999,323127513.0,175951120.36619368,147176392.63380635,50453.31848585885,41240.436459053308
0.54000000000000004,0.010999999999999999,323127513.0,173174207.29763129,149953305.70236871,49543.716451992979,41914.393302615732
0.55000000000000004,0.010999999999999999,323127513.0,170397294.22906888,152730218.77093112,48638.317376997089,42584.757964640856
0.56000000000000005,0.010999999999999999,323127513.0,167620381.16050649,155507131.83949351,47737.105754669523,43251.544167786371
0.57000000000000006,0.010999999999999999,323127513.0,164843468.09194413,158284044.90805587,46840.066269340343,43914.765705971513
0.57999999999999996,0.010999999999999999,323127513.0,162066555.02338174,161060957.97661823,45947.183591615525,44574.436267382931
0.58999999999999997,0.010999999999999999,323127513.0,159289641.95481938,163837871.04518062,45058.442390609882,45230.569437313825
0.59999999999999998,0.010999999999999999,323127513.0,156512728.88625699,166614784.11374301,44173.827448107884,45883.178807488643
0.60999999999999999,0.010999999999999999,323127513.0,153735815.8176946,169391697.1823054,43293.323808940826,46532.278147805948
0.62,0.010999999999999999,323127513.0,150958902.74913225,172168610.25086775,42416.916121363291,47177.880712591577
0.63,0.010999999999999999,323127513.0,148181989.68056986,174945523.31943014,41544.589813380037,47820.000510890968
0.64000000000000001,0.010999999999999999,323127513.0,145405076.61200744,177722436.38799256,40676.328962293104,48458.64991228329
0.65000000000000002,0.010999999999999999,323127513.0,142628163.54344505,180499349.45655495,39812.121871687355,49093.846236963756
0.66000000000000003,0.010999999999999999,323127513.0,139851250.47488269,183276262.52511731,38951.949022803688,49725.597271644045
0.67000000000000004,0.010999999999999999,323127513.0,137074337.4063203,186053175.5936797,38095.795572709874,50353.916061991826
0.68000000000000005,0.010999999999999999,323127513.0,134297424.33775795,188830088.66224205,37243.652490608103,50978.823474770412
0.69000000000000006,0.010999999999999999,323127513.0,131520511.26919553,191607001.73080447,36395.499564171769,51600.325518336147
0.70000000000000007,0.010999999999999999,323127513.0,128743598.20063312,194383914.79936686,35551.322613421187,52218.435873349663
0.70999999999999996,0.010999999999999999,323127513.0,125966685.13207078,197160827.86792922,34711.108929919254,52833.170427869074
0.71999999999999997,0.010999999999999999,323127513.0,123189772.06350841,199937740.93649161,33874.843721118144,53444.5420796955
0.72999999999999998,0.010999999999999999,323127513.0,120412858.994946,202714654.005054,33042.512995007826,54052.564874931239
0.73999999999999999,0.010999999999999999,323127513.0,117635945.92638363,205491567.07361639,32214.09820377783,54657.24515101919
0.75,0.010999999999999999,323127513.0,114859032.85782126,208268480.14217874,31389.590731226563,55258.605588281062
0.76000000000000001,0.010999999999999999,323127513.0,112082119.78925885,211045393.21074116,30568.972253733864,55856.652505517472
0.77000000000000002,0.010999999999999999,323127513.0,109305206.72069645,213822306.27930355,29752.229397174804,56451.400435892399
0.78000000000000003,0.010999999999999999,323127513.0,106528293.65213408,216599219.34786594,28939.346666749974,57042.859866660554
0.79000000000000004,0.010999999999999999,323127513.0,103751380.5835717,219376132.4164283,28130.311891696925,57631.04758448666
0.80000000000000004,0.010999999999999999,323127513.0,100974467.5150093,222153045.48499069,27325.110433371359,58215.975631312933
0.81000000000000005,0.010999999999999999,323127513.0,98197554.446446925,224929958.55355307,26523.727111314132,58797.654578742571
0.82000000000000006,0.010999999999999999,323127513.0,95420641.377884537,227706871.62211549,25726.148859542907,59376.099369894713
0.83000000000000007,0.010999999999999999,323127513.0,92643728.309322163,230483784.69067785,24932.360285434101,59951.319592042826
0.83999999999999997,0.010999999999999999,323127513.0,89866815.24075979,233260697.75924021,24142.349090727046,60523.331906540319
0.84999999999999998,0.010999999999999999,323127513.0,87089902.172197431,236037610.82780257,23356.100209992786,61092.14629798755
0.85999999999999999,0.010999999999999999,323127513.0,84312989.103635028,238814523.89636499,22573.599126967252,61657.773617801256
0.87,0.010999999999999999,323127513.0,81536076.03507264,241591436.96492735,21794.832304146723,62220.227049046196
0.88,0.010999999999999999,323127513.0,78759162.966510236,244368350.03348976,21019.787490481627,62779.523580773734
0.89000000000000001,0.010999999999999999,323127513.0,75982249.897947863,247145263.10205215,20248.449202095857,63335.670790293254
0.90000000000000002,0.010999999999999999,323127513.0,73205336.829385474,249922176.17061454,19480.80420024402,63888.68247287441
0.91000000000000003,0.010999999999999999,323127513.0,70428423.760823086,252699089.23917693,18716.838777696015,64438.57091785688
0.92000000000000004,0.010999999999999999,323127513.0,67651510.692260712,255476002.30773929,17956.539073984721,64985.34765945375
0.93000000000000005,0.010999999999999999,323127513.0,64874597.623698331,258252915.37630168,17199.89145675255,65529.024735301733
0.94000000000000006,0.010999999999999999,323127513.0,62097684.555135958,261029828.44486403,16446.882569257985,66069.615045348182
0.95000000000000007,0.010999999999999999,323127513.0,59320771.486573569,263806741.51342645,15697.499129366886,66607.131747525185
0.95999999999999996,0.010999999999999999,323127513.0,56543858.418011196,266583654.58198878,14951.726994821627,67141.584139629267
0.96999999999999997,0.010999999999999999,323127513.0,53766945.349448808,269360567.6505512,14209.553482152493,67672.987534176558
0.97999999999999998,0.010999999999999999,323127513.0,50990032.280886419,272137480.71911359,13470.964496307133,68201.350680676289
0.98999999999999999,0.010999999999999999,323127513.0,48213119.212324031,274914393.78767598,12735.947408516542,68726.689084680751
0.0,0.020999999999999998,323127513.0,323127513.0,0.0,105099.66100642458,0.0
0.01,0.020999999999999998,323127513.0,320350599.93143761,2776913.0685623838,103702.62840509089,874.47524234260345
0.02,0.020999999999999998,323127513.0,317573686.86287522,5553826.1371247675,102316.60766195552,1740.5564052427653
0.029999999999999999,0.020999999999999998,323127513.0,314796773.79431289,8330739.2056871494,100941.52176184859,2598.3044116302626
0.040000000000000001,0.020999999999999998,323127513.0,312019860.72575051,11107652.274249535,99577.296749654226,3447.7797769290046
0.050000000000000003,0.020999999999999998,323127513.0,309242947.65718806,13884565.342811918,98223.857251544017,4289.0425289687118
0.059999999999999998,0.020999999999999998,323127513.0,306466034.58862567,16661478.411374299,96881.134236899205,5122.1525339097134
0.070000000000000007,0.020999999999999998,323127513.0,303689121.52006334,19438391.479936689,95549.055283565074,5947.1691650659195
0.080000000000000002,0.020999999999999998,323127513.0,300912208.45150089,22215304.54849907,94227.550005523954,6764.151517651102
0.089999999999999997,0.020999999999999998,323127513.0,298135295.38293856,24992217.617061451,92916.543032371905,7573.1579161053523
0.10000000000000001,0.020999999999999998,323127513.0,295358382.31437612,27769130.685623836,91615.972707418259,8374.2473592903698
0.11,0.020999999999999998,323127513.0,292581469.24581379,30546043.75418622,90325.745013537817,9167.4755088626407
0.12,0.020999999999999998,323127513.0,289804556.1772514,33322956.822748598,89045.816801834386,9952.9023259211099
0.13,0.020999999999999998,323127513.0,287027643.10868901,36099869.89131099,87776.109341572039,10730.584101133049
0.14000000000000001,0.020999999999999998,323127513.0,284250730.04012662,38876782.959873378,86516.54874054715,11500.57696018077
0.14999999999999999,0.020999999999999998,323127513.0,281473816.97156429,41653696.028435752,85267.071004190948,12262.937815600308
0.16,0.020999999999999998,323127513.0,278696903.90300184,44430609.09699814,84027.606839447282,13017.722530444385
0.17000000000000001,0.020999999999999998,323127513.0,275919990.83443946,47207522.165560514,82798.089991117362,13764.986992789432
0.17999999999999999,0.020999999999999998,323127513.0,273143077.76587713,49984435.234122902,81578.449753290508,14504.78593544953
0.19,0.020999999999999998,323127513.0,270366164.69731468,52761348.302685291,80368.620845854748,15237.17452782474
0.20000000000000001,0.020999999999999998,323127513.0,267589251.62875232,55538261.371247672,79168.536752669606,15962.207328384276
0.20999999999999999,0.020999999999999998,323127513.0,264812338.56018996,58315174.439810053,77978.131275590975,16679.938522514421
0.22,0.020999999999999998,323127513.0,262035425.49162754,61092087.508372441,76797.338721006177,17390.421961651184
0.23000000000000001,0.020999999999999998,323127513.0,259258512.42306516,63869000.576934822,75626.093768305611,18093.711140017258
0.23999999999999999,0.020999999999999998,323127513.0,256481599.35450283,66645913.645497195,74464.331496492028,18789.859202022431
0.25,0.020999999999999998,323127513.0,253704686.28594044,69422826.714059591,73311.991243400611,19478.919969926588
0.26000000000000001,0.020999999999999998,323127513.0,250927773.21737802,72199739.78262198,72169.001226125285,20160.9439132181
0.27000000000000002,0.020999999999999998,323127513.0,248150860.14881563,74976652.851184353,71035.297909529414,20835.983039929532
0.28000000000000003,0.020999999999999998,323127513.0,245373947.08025324,77753565.919746757,69910.825547489338,21504.091294907266
0.28999999999999998,0.020999999999999998,323127513.0,242597034.01169091,80530478.988309115,68795.517129839864,22165.31896327599
0.29999999999999999,0.020999999999999998,323127513.0,239820120.9431285,83307392.056871504,67689.310674245004,22819.717320353026
0.31,0.020999999999999998,323127513.0,237043207.87456611,86084305.125433877,66592.146864906419,23467.338142592926
0.32000000000000001,0.020999999999999998,323127513.0,234266294.80600372,88861218.19399628,65503.953642630018,24108.228219165001
0.33000000000000002,0.020999999999999998,323127513.0,231489381.7374413,91638131.262558654,64424.682207519654,24742.442140262574
0.34000000000000002,0.020999999999999998,323127513.0,228712468.66887897,94415044.331121027,63354.2640765463,25370.026940665441
0.35000000000000003,0.020999999999999998,323127513.0,225935555.60031655,97191957.399683431,62292.641196739394,25991.033030338585
0.35999999999999999,0.020999999999999998,323127513.0,223158642.5317542,99968870.468245804,61239.754422935192,26605.510026598815
0.37,0.020999999999999998,323127513.0,220381729.46319178,102745783.53680819,60195.540135964751,27213.505108569516
0.38,0.020999999999999998,323127513.0,217604816.39462942,105522696.60537058,59159.939193999395,27815.066795303486
0.39000000000000001,0.020999999999999998,323127513.0,214827903.32606703,108299609.67393297,58132.899949812796,28410.246786248405
0.40000000000000002,0.020999999999999998,323127513.0,212050990.25750467,111076522.74249534,57114.356737714028,28999.089720522752
0.41000000000000003,0.020999999999999998,323127513.0,209274077.18894225,113853435.81105775,56104.247187902685,29581.640941295773
0.41999999999999998,0.020999999999999998,323127513.0,206497164.12037989,116630348.87962011,55102.524368959712,30157.953402022831
0.42999999999999999,0.020999999999999998,323127513.0,203720251.05181751,119407261.94818249,54109.12209624378,30728.069499187637
0.44,0.020999999999999998,323127513.0,200943337.98325515,122184175.01674488,53123.987466020277,31292.038225179538
0.45000000000000001,0.020999999999999998,323127513.0,198166424.91469273,124961088.08530727,52147.06306654634,31849.905661784112
0.46000000000000002,0.020999999999999998,323127513.0,195389511.84613034,127738001.15386964,51178.291570185684,32401.717373202089
0.47000000000000003,0.020999999999999998,323127513.0,192612598.77756798,130514914.22243202,50217.613790808711,32947.517099839635
0.47999999999999998,0.020999999999999998,323127513.0,189835685.70900559,133291827.29099439,49264.979772689985,33487.354032925796
0.48999999999999999,0.020999999999999998,323127513.0,187058772.64044324,136068740.35955679,48320.329800909152,34021.270507265814
0.5,0.020999999999999998,323127513.0,184281859.57188082,138845653.42811918,47383.61057871324,34549.312574493699
0.51000000000000001,0.020999999999999998,323127513.0,181504946.50331843,141622566.49668157,46454.766536308918,35071.524198132567
0.52000000000000002,0.020999999999999998,323127513.0,178728033.43475604,144399479.56524396,45533.743419165257,35587.949726263527
0.53000000000000003,0.020999999999999998,323127513.0,175951120.36619368,147176392.63380635,44620.487102007493,36098.633063208777
0.54000000000000004,0.020999999999999998,323127513.0,173174207.29763129,149953305.70236871,43714.943903357722,36603.617906847503
0.55000000000000004,0.020999999999999998,323127513.0,170397294.22906888,152730218.77093112,42817.060006509535,37102.947266840376
0.56000000000000005,0.020999999999999998,323127513.0,167620381.16050649,155507131.83949351,41926.782933363691,37596.664716776926
0.57000000000000006,0.020999999999999998,323127513.0,164843468.09194413,158284044.90805587,41044.05973407533,38084.812872298993
0.57999999999999996,0.020999999999999998,323127513.0,162066555.02338174,161060957.97661823,40168.837756474153,38567.434009083547
0.58999999999999997,0.020999999999999998,323127513.0,159289641.95481938,163837871.04518062,39301.065938648535,39044.571342288516
0.59999999999999998,0.020999999999999998,323127513.0,156512728.88625699,166614784.11374301,38440.690700752777,39516.265023011249
