relative_coverage,vaccine_efficacy,total_infections,age0,age1,age5,age10,age15,age20,age25,age30,age35,age40,age45,age50,age55,age60,age65,age70,age75
0.23999999999999999,0.31,179461745.65807852,2229740.9170449241,8777735.1897185277,13564976.027684832,14827824.179138515,15386302.467401037,14067406.445198877,13675937.527908707,13230571.100300927,12617596.419849623,11902585.646056436,12044316.594995549,11589388.006137492,10628835.441220338,9059391.980810469,6143141.5722284066,3538981.1279391432,6177015.0144447526
0.25,0.31,209102059.90766287,2622628.4128898601,10341727.625589445,15325716.008469639,16272361.582237586,16843500.917377576,16153083.060758688,15778835.428648444,15223104.275278559,14502514.498403201,13676827.399320329,13950961.56117125,13977693.626084177,13064375.41306215,11222436.15475985,7739820.3980872892,4518967.9336998919,7887505.6118249008
0.26000000000000001,0.31,165534520.13192835,2078136.6339187236,8175384.0224110782,12243033.863499844,13198087.664128922,13699755.48265758,12853784.506540442,12795816.466577904,12353190.273565834,11773651.692629289,11102975.494742848,11308331.485324964,10681313.865980936,9881666.1464431845,8462325.4130394049,5771014.6978251422,3335025.7047585608,5821026.7178837024
0.27000000000000002,0.31,175505310.02942455,2212408.3334447085,8713129.9582176358,13178564.31515111,14261375.977745689,14778450.149973588,13764873.107298039,13552062.284218147,13089351.477447065,12476641.298725799,11767786.935422625,11962291.414684059,11317534.571408212,10451474.99665425,8932895.2378916219,5819871.6413082834,3360721.5378353787,5865876.7919983519
0.28000000000000003,0.31,159338269.0241366,1959281.6166621156,7702766.0250080349,11948582.603430782,12990946.280138476,13495034.970845606,12497246.642608806,12078592.310368387,11662448.050115971,11125014.700372381,10502725.282609552,10677487.853511725,10116828.304261735,9344093.0289108139,8002887.7415820835,5832827.0765676191,3424430.578908077,5977075.9582344303
0.28999999999999998,0.31,176376110.50306907,2209817.8091374426,8684570.8613009732,12963076.929261453,14041698.08168648,14554376.226068789,13553193.561671734,13624008.330003347,13156885.606758056,12539830.005609011,11826539.684312582,12041521.346018342,11605864.449382473,10766928.472666755,9220186.7203063555,6044377.0100279069,3476054.2885567076,6067181.1203006925
0.29999999999999999,0.31,155828943.96631768,1918602.3735164551,7515873.8259138558,11620091.71203718,12539968.853324695,13017353.523953633,12192686.445184581,11900689.399148047,11502198.225519616,10964397.859791959,10336858.499932585,10485696.312510362,9966981.3159669302,9195506.9428183623,7871663.4434661241,5689985.5846527293,3318393.3717597248,5791996.2768208543
0.31,0.31,170746751.27229369,2137188.543687548,8387167.9571641739,12596831.676841734,13495001.691914789,13995119.633696644,13283652.403385716,12994633.854799749,12538085.18147834,11950205.002512239,11273802.215539709,11494184.137064124,11110620.207454059,10320560.501440212,8851178.6264298968,6263776.9399675308,3662367.0948727387,6392375.60404447
0.32000000000000001,0.31,165552962.73970917,2055756.1017835035,8065290.7619412597,12193244.095407659,13180839.80108257,13691498.871803707,12821780.930201462,12716128.169379812,12270599.133311313,11696393.489922591,11035588.407189462,11249810.524450829,10846840.010185657,10066254.899436314,8620125.5620354991,5790027.4838084439,3370259.6588543947,5882524.8389146915
0.33000000000000002,0.31,134362492.90768877,1686289.0735553431,6596286.2333767489,10043752.295883195,10907321.130607123,11341568.736936266,10527287.203299783,10260541.88704052,9919050.3117195163,9454523.4980286695,8915201.1733192261,9039227.750079779,8734700.1129375044,8056997.2539096167,6883391.0825621346,4630349.929570023,2683014.0492566135,4682991.1856067246
0.34000000000000002,0.31,143522123.25863737,1795835.100818207,7041644.6956357183,10572104.645580731,11433945.640621766,11855227.606589794,11093698.037889607,10864902.054464031,10490010.45020448,10001497.198302947,9437286.2614478655,9607801.8413710557,9376723.7854736261,8721335.8773997985,7483647.0736223375,5267929.7457322273,3088244.2765069748,5390288.9669762244
0.35000000000000003,0.31,169544959.50808394,2092719.769673361,8176979.3789211418,12595102.241208034,13586078.927669108,14120721.10512287,13276923.418316858,12912566.443615498,12467915.003427882,11889414.219804205,11217130.222496651,11407196.895554969,10740227.545251146,9925287.0914948862,8509992.5369327292,6377049.7175333546,3733362.478204621,6516292.5128566353
0.35999999999999999,0.31,175288253.18690512,2174494.2216530703,8521571.7741434593,12807182.605687466,13719780.848496769,14216425.56367523,13493890.854090519,13257771.21359778,12779640.176612608,12184938.571119547,11503803.459009403,11761986.945316171,11435926.640737681,10665537.651449464,9167209.9667175934,6711023.2110125599,3965536.0663364064,6921533.4172493704
0.37,0.31,161464562.52283278,2036429.4602788044,7961984.9149744483,11939069.399824588,12827839.970634444,13329605.606717223,12577242.437812023,12523127.898772294,12089688.704158664,11515695.599026801,10854388.732233088,11047850.607627913,10583791.93509189,9812545.9282337576,8397177.7107861396,5394562.7281522937,3122857.4043475944,5450703.4841608107
0.38,0.31,173366865.96634278,2142797.0883099292,8356317.4251253335,12766659.181412987,13865363.507815545,14393366.989655452,13392009.487563107,13422321.31206985,12958349.549680073,12354029.626780748,11654585.250575254,11865297.026005335,11111576.790579487,10247390.401244422,8764022.4935191348,6168000.5665500499,3607744.0075176884,6297035.2619383726
0.39000000000000001,0.31,144602084.00055173,1805679.1017104497,7037913.5239423998,10725840.166074594,11538624.985043325,11980770.538728602,11314407.499824625,10904133.025877656,10526785.794074269,10034010.693468669,9465948.6287851706,9629450.6758782715,9362005.8966875952,8675173.431897426,7435349.8498946419,5425751.6762074716,3183568.5153549011,5556669.9971016571
0.40000000000000002,0.31,172063863.16146675,2136945.8757024193,8327382.3966595186,12409079.530946499,13346497.133488283,13876702.296160918,13143534.658176893,13111684.093229687,12648847.518744139,12055488.856888795,11372630.72096578,11607880.240589596,11376002.862877393,10653924.431037692,9166921.8790358827,6423726.204926189,3790533.8227458959,6616080.6392911747
0.41000000000000003,0.31,166869849.16197228,2076061.0088617525,8063149.6635707365,12518840.651122015,13690293.916555395,14268540.90337898,13098904.773873059,12835550.874114409,12409647.451819114,11832766.462582255,11159806.547166755,11305157.660917275,10724362.005178297,9871837.6708898284,8432402.412552543,5662114.5220210124,3249195.6285755546,5671217.0087932982
0.41999999999999998,0.31,137044228.10222685,1708364.3626782054,6629243.948516679,10119376.521615546,10980087.564902935,11444257.82296242,10662224.820939394,10502535.866379537,10145951.654441632,9671156.3926588073,9119776.401252009,9262744.0038195606,8794561.4711128473,8116155.5769097079,6948104.5671553053,4997542.984200065,2892868.4517833875,5049275.6908988478
0.42999999999999999,0.31,173255543.33406943,2163295.7584262723,8413257.0426496211,12745704.727130296,13687895.072953504,14218451.587654183,13460418.128325848,13372592.763652349,12904113.9341891,12296451.478088276,11595552.039293073,11816570.398427928,11180326.433521498,10360212.181123327,8879094.1919013355,6222840.3202391127,3620123.8916275147,6318643.3848661873
0.44,0.31,202675990.85950947,2569037.8386075455,10024780.870301707,14903474.671249919,15968072.36718783,16544915.151216889,15760384.020648589,15435495.368254909,14877733.981292574,14184055.79521234,13389858.173330994,13691562.691537352,13154046.292364394,12272028.628268916,10547865.156170599,7435894.5464296136,4340602.55820789,7576182.7492273664
0.45000000000000001,0.31,178678738.79078954,2229650.9717019526,8659221.0160121396,13264022.138302376,14278821.818031123,14814586.452108486,13960725.682057912,13565267.287720598,13099262.98859184,12485072.58592833,11775624.910361553,11971185.653891064,11593833.140751779,10730741.40744913,9189013.6376950145,6544101.734552945,3830962.1797840921,6686645.1858492112
0.46000000000000002,0.31,164966028.92627791,2082386.4718169733,8085086.4711483037,12238199.084712982,13287170.84609372,13809652.477794793,12870381.758657584,12607622.431649752,12173058.487301778,11607335.879022557,10953320.028518233,11144032.955013352,10669009.909154939,9894904.1168511864,8481874.3284298424,5826082.2935326481,3364113.7509501488,5871797.6356291147
0.47000000000000003,0.31,178748110.06685075,2220017.7424847977,8597585.6307959463,13197006.092454527,14190890.573403316,14750819.729894031,13980089.029029429,13985471.917235581,13492038.880301682,12857489.172757013,12123937.313205533,12361174.968977559,11391402.373634093,10518032.440313958,9003879.1795082204,6232652.2252693055,3586196.6933344929,6259426.1042512534
0.47999999999999998,0.31,128332293.6043603,1617750.3047724767,6263091.4016429596,9565466.2579106856,10362972.897308858,10784761.938251801,10069658.741322482,9828653.527169954,9505632.6958266422,9056160.6718351562,8533343.1732347179,8637755.6557636764,8452480.6502645351,7809274.4704681644,6672753.2911067903,4333259.288534984,2491157.7215880663,4348120.9173583901
0.48999999999999999,0.31,147784739.05056316,1838204.415524588,7076912.820834321,10951915.827409865,11928661.074352449,12458366.537559396,11579408.140325453,11368857.598523721,10986826.271267826,10471404.965849176,9872834.0174454935,10011442.359032853,9532882.37647615,8771405.1118833777,7492895.9983891295,5203648.7814061884,3001022.5367357652,5238050.2175473869
0.5,0.31,129030031.10697125,1613866.4903026428,6217810.3799142204,9663751.2733289674,10542328.364678847,10987350.344820591,10185066.15895455,9972610.9656761866,9634478.1925095469,9184476.174008688,8663135.6149761677,8792999.0773636997,8344531.1415518131,7682933.2434313847,6556261.8028268656,4271905.4691241719,2446446.117182096,4270080.2963208202
0.51000000000000001,0.31,151455269.32196575,1915793.1623421928,7372045.2381220199,11290685.836974496,12190168.779750898,12709235.107407533,11976514.690687945,11745260.101114705,11343958.767033994,10807965.773224439,10187832.310664907,10348073.172136689,9886197.0663693156,9131746.0603700578,7803359.3487480721,4970649.3560521752,2832273.1817012043,4943511.3692651205
0.52000000000000002,0.31,161379074.33207271,2021901.964876357,7803077.6342748459,11881334.293347174,12866762.654435262,13394708.923525093,12580454.600092717,12210728.082163302,11785431.412410103,11236064.644234028,10604486.339485718,10796898.399640674,10575292.319270095,9833726.3333446626,8434465.6529293563,5887057.1835936131,3448170.9567758949,6018512.937673796
0.53000000000000003,0.31,162852680.83694068,2014584.1575417053,7768827.1358228084,12151377.280660635,13174746.323259948,13705682.779763466,12821574.058552898,12629732.197204055,12185501.782954352,11618473.767260049,10964029.854507865,11165076.787217211,10447999.327736015,9646725.9176500253,8249120.4558806503,5531999.1160044912,3197042.3570987959,5580187.5378257148
0.54000000000000004,0.31,145939014.35861143,1799581.3846147638,6912243.5875278879,10845280.015817156,11833900.887700183,12362371.532339888,11468984.161120331,11003380.791546591,10629449.187799852,10137238.834723268,9567575.339317549,9707269.1777467802,9498138.0417208727,8780919.7364572007,7515929.3531756569,5340797.3085075645,3109159.7399894418,5426795.2785064578
0.55000000000000004,0.31,143907921.56763095,1791507.2939095504,6903096.3388133049,10574372.83243772,11402081.247291066,11883742.340765925,11229562.382740473,10982623.137208309,10604041.264289642,10106798.634671221,9531375.6130282357,9691708.2070115525,9299514.6550408825,8607151.2882916089,7377192.1524235979,5355595.3481325181,3120671.1988083976,5446887.6327669406
0.56000000000000005,0.31,164069599.51777554,2038758.4767708192,7794318.0777841648,12554966.252723543,13771464.23159733,14397658.814153699,13233737.873573806,12570554.374030828,12160541.651948648,11596562.861515677,10937338.355732869,11038185.818711255,10384949.372193493,9463563.5426273309,8049069.3165804949,5483939.2557917479,3130299.0118758446,5463692.2301639654
0.57000000000000006,0.31,156180555.79585335,1961738.53896377,7511449.7985010622,11589101.566297201,12562242.2630354,13131178.360474996,12311667.631068707,12158327.858460292,11738552.328309441,11182832.517244563,10543449.190335169,10714953.897019593,10288998.830393035,9490138.4530273061,8095318.7706081411,5027132.0690516587,2867855.7514000577,5005617.9716629609
0.57999999999999996,0.31,148326590.95846698,1860973.1541947045,7154569.8150561247,10998605.257016197,11936478.924153227,12426736.418511247,11591196.200180743,11414850.693107435,11030322.191233244,10510928.109314349,9908700.6081056651,10053444.071448708,9656443.3354211468,8906868.0170468315,7611866.2096022125,5140024.3223718191,2959320.7073874245,5165262.9243158977
0.58999999999999997,0.31,172387370.71574387,2140835.1399391098,8219414.0804710472,12590124.642742552,13651577.203823142,14217881.642727468,13360709.44320064,13216989.610523086,12763132.885749521,12165445.039958687,11473304.130042471,11669672.749948533,11255148.302046651,10423896.598128092,8929831.0929811765,6273072.4342613639,3655662.4865250224,6380673.2326753065
0.59999999999999998,0.31,170383793.48369849,2172562.2651501992,8312011.0033052657,12614277.092015352,13563636.650334504,14159136.858703449,13473531.657875868,13073287.444470108,12616233.094345408,12022229.35278317,11337974.349598926,11539656.853984086,10971335.523769265,10141984.050410796,8681340.9676544499,6065549.2619497729,3510952.9839515216,6128094.0733963428
0.60999999999999999,0.31,142429910.46134672,1750278.5695609895,6681154.2810711423,10458630.279037602,11538993.441487903,12096390.053592024,11072359.907146581,11062973.269580012,10690851.002564218,10192870.37951123,9614494.6460138503,9753984.5025776289,9284062.6694514621,8535053.6399948839,7282266.853469179,4826789.8755091438,2764149.7910030647,4824607.2997757699
0.62,0.31,156051994.65630829,1964201.4688178622,7498928.2958807228,11523961.329274271,12482437.101816876,13037690.425704865,12263227.064671183,12129989.076247746,11708087.204869568,11158315.384686973,10522251.289887361,10704792.986034881,9924669.7237081081,9150204.4080089126,7827262.3870729962,5469774.1549997237,3163886.2382817212,5522316.1163444873
0.63,0.31,160276524.72787222,2008038.1535383272,7730166.713061465,11559559.848690059,12408168.423190622,12886336.925065875,12284608.16200983,12139926.112774394,11706194.054760782,11159091.494067207,10530136.331672398,10758336.08374667,10406376.09913867,9709930.7671149429,8357140.062796494,6343354.3059917223,3747752.3236306603,6541408.8666221211
0.64000000000000001,0.31,147113037.82411581,1841865.0008861972,7030828.895831082,10850162.847762816,11766971.601412669,12253865.226731827,11514625.872608792,11578471.112420728,11183668.086446794,10653738.575007057,10038071.224151678,10196831.21538043,9441530.7730403207,8684014.2861850038,7414232.3786790427,4901351.154477668,2827547.1404769421,4935262.4326167777
0.65000000000000002,0.31,135392914.93377411,1670728.0715906313,6371653.6041896008,9971602.5512378532,10906243.731439436,11411329.028057199,10606351.428314563,10383382.576437192,10032710.396923523,9562568.828193292,9018539.1841355264,9147479.8593879454,8923496.7741479184,8248892.7413650313,7050992.7718306398,4666871.9003680293,2702707.2876542471,4717364.1985014975
0.66000000000000003,0.31,135269263.51631239,1677057.8795202959,6360643.0075221881,10077273.161136083,11120112.985431494,11703242.558340615,10743042.786890132,10373054.213396758,10017381.064954288,9555338.2012658734,9020605.7252440471,9153154.0330601409,8674909.7739462592,7954347.8703626608,6784179.6080039348,4673658.6762437494,2688571.2043137234,4692690.7666801605
0.67000000000000004,0.31,143169839.38243532,1808928.4997153678,6945246.7159768902,10271219.78747509,10910021.43015743,11351147.90940363,11007329.76145139,11076716.407421183,10668973.152646037,10161305.060510758,9583049.4263524991,9818382.1661176458,9419551.6869954709,8794128.0232688766,7557999.3939597402,5292983.8640952231,3097103.698774334,5405752.3981137322
0.68000000000000005,0.31,142297656.89386958,1783785.6768557087,6806765.5214505084,10381460.262293678,11173844.894492114,11663679.860932887,11095213.979876537,10940726.803205257,10553209.983137311,10057297.447429152,9486845.1204613093,9671576.8006282207,9274304.3662430719,8608746.0880348962,7381648.329570937,5164404.368718002,3006513.3632396772,5247634.0273002982
0.69000000000000006,0.31,154095042.91226986,1933385.3790394368,7361041.650017282,11151611.709518325,11928789.804984102,12467386.17738694,12008208.769765638,11895258.400055632,11456871.754437372,10916653.241785023,10299823.97815405,10540621.975232981,9925003.8056310657,9245243.9667962063,7945108.0871840743,5737026.650757771,3381268.1897845906,5901739.3717393996
0.70000000000000007,0.31,135111058.88719901,1674067.2591122566,6337834.95629346,10001856.383138616,11039542.480366409,11538634.659417372,10563697.017232817,10210710.855998857,9873759.9253869783,9415979.6047870498,8885771.6528930124,8992154.6824027784,9046570.759560762,8354590.853472786,7131722.6035614349,4668426.6658486733,2686559.3303173766,4689179.1974083809
0.70999999999999996,0.31,144801846.8209607,1812066.4897237525,6877568.1303409217,10797607.597561931,11660004.561818218,12167727.328076592,11507029.125837239,11201589.576180149,10812808.131719822,10303315.104423303,9714877.0479838829,9872032.7424198575,9306776.8887385074,8578033.2247565277,7331328.9239272038,4970579.1859664805,2873329.9692250895,5015172.7922612494
0.71999999999999997,0.31,131085813.54621729,1629165.239601972,6160515.7001416096,9949900.7458734103,11057960.684788622,11617666.180158241,10550664.974393466,10046948.838372525,9715152.1234085914,9269210.0856415946,8749803.7648942657,8838761.4162314907,8350664.6251135115,7615441.1329169283,6475132.0173910139,4303796.0677983919,2460470.7498365361,4294559.1996551463
0.72999999999999998,0.31,128130244.37422287,1586952.0789071748,6013272.7685043123,9476371.4534933921,10284286.947563689,10760381.928848721,10133119.040087443,9721216.3717408683,9381457.0170277413,8944964.7070788238,8442494.2387449816,8584554.1905259732,8336869.6945083356,7712836.2063577687,6603318.4637795547,4681557.3599139927,2719652.0123004708,4746939.8948396305
0.73999999999999999,0.31,106302893.69753759,1302957.9456677588,4880401.7779269191,8047008.9649186255,9060683.3806037977,9583220.5748182349,8552383.2647877485,8039253.951574916,7783013.8785733143,7428441.0247017005,7013881.4125268674,7055543.2633343264,6878152.7398680784,6270633.8502461398,5324688.6203175774,3526956.3353039832,2023613.6082738,3532059.104093798
0.75,0.31,160045964.77730981,2019231.6191863045,7630409.3751243353,12036709.495782224,12996555.945900522,13613188.885402033,12876226.004844673,12501603.991919311,12069144.438966906,11499575.601221358,10839773.946767967,11000661.496249942,10058658.515770826,9215295.0865959898,7861144.623500376,5371194.8395758318,3080251.9414719809,5376338.9690292096
0.76000000000000001,0.31,136844305.59998539,1705286.4206411778,6464347.5969334152,10182385.241172563,11151494.913406013,11676171.207535885,10828282.862877395,10420517.583490975,10065827.658547485,9598971.0472722724,9058658.2946163174,9185718.9737474658,8923481.4046228901,8244708.7014345936,7047848.454578503,4754861.3915232709,2744840.103138851,4790903.7444463233
0.77000000000000002,0.31,147512395.54777399,1836363.7630235364,6925282.0570469927,10701841.648027353,11556038.496843303,12101342.561413687,11494504.703893814,11278543.512472512,10886435.960819058,10372786.715541231,9780224.0041270424,9947993.9391066544,9710709.0112640653,9014673.9874489829,7728756.3906937931,5456980.0213036099,3176167.1988348905,5543751.575913446
0.78000000000000003,0.31,136283001.55071115,1680111.5587262125,6304836.7077505374,10036514.431317203,11066102.718783233,11627640.278401582,10719578.407145983,10661123.618910421,10298118.575715672,9818133.7215630282,9259768.8457807377,9393247.8549150657,8661730.6260980666,7927872.9561845949,6761083.0875275526,4676547.2014092123,2691969.2208139943,4698621.7396680592
0.79000000000000004,0.31,147446138.66291624,1859601.659529031,6996437.4007288357,10919388.989302186,11907893.117629208,12491826.787786359,11673936.186220245,11327522.97507056,10938528.98225785,10428704.294474719,9838341.6770900823,9986844.8036619984,9471220.1808697991,8719140.2148375679,7451272.7797354376,5197844.4743100256,3000498.531743078,5237135.6076692641
0.80000000000000004,0.31,145304326.86778557,1832686.6251808717,6921053.2376166098,10560773.964013033,11313507.259182643,11820454.715952314,11365963.113506783,11492431.881529234,11078542.848841531,10548646.921555813,9941611.306586843,10152569.311337087,9469013.7762297951,8754405.9296100922,7485570.4654498734,4880285.7679015864,2799864.7557970649,4886944.9874944193
0.81000000000000005,0.31,171214604.99881831,2124326.2022098019,7990856.7060361318,12582955.391037891,13736446.225535654,14368037.746787798,13411116.402506955,13199999.297533672,12754510.701109588,12156140.099540414,11461501.727484507,11620987.856390961,11212095.043651531,10329943.15944707,8822480.075055657,5986396.2909957673,3444575.2178660487,6012236.8556288481
0.82000000000000006,0.31,115269091.39602318,1454659.633764911,5436111.3402681937,8805801.8692875095,9667156.453416286,10150699.09678502,9405503.292313097,8796637.3649657555,8493599.2568001095,8101315.9659473626,7648388.2402035724,7747928.2611815063,7241755.2522255834,6608102.8489180095,5624277.8100663722,3912591.091445067,2249040.1149016423,3925523.503533185
0.83000000000000007,0.31,119181691.99235936,1491784.5167740444,5605306.6590631763,8760089.0054068323,9657027.2308472637,10142937.610330895,9345987.0544391889,9228634.1124121975,8923336.0958092213,8505305.2832805812,8017477.0729222521,8113628.2907673325,7629488.4256074103,6994812.9018514417,5968664.871168877,4167627.2774322457,2414778.5531082149,4214807.0311381733
