relative_coverage,vaccine_efficacy,total_hospitalizations,age0,age1,age5,age10,age15,age20,age25,age30,age35,age40,age45,age50,age55,age60,age65,age70,age75
0.20000000000000001,0.31,2457588.4247826599,36613.079464447845,145073.43193572148,34436.489363901041,36283.536836153522,105746.56523905337,199267.87543808657,192696.9736994429,185908.8000047715,177138.1542710686,167080.88156430793,170378.49849051487,220792.01309004973,206300.07746189629,177484.16873051389,153465.54029520435,90668.155287006943,158254.18361051948
0.20999999999999999,0.31,1713257.7170338144,23065.756727723125,91003.295323859566,30176.610126365609,33318.559946294205,87157.7014519769,149338.03112939303,145634.01385632579,140940.45636846282,134456.23731950016,126866.76654655767,128228.08147235429,146262.37031974064,133891.86998177835,114152.03681944519,88308.347082405802,51160.656867917256,89296.925693714133
0.22,0.31,2053508.1354574179,28513.943617965731,112736.23099494692,34545.39637679384,37383.925044860334,96200.260888649747,169581.65269945041,167920.31915313739,162175.3056977661,154651.16244958737,145923.68118025607,148542.10355779019,174790.77679904646,161873.42781577402,138704.00781509202,123228.47385421357,71660.195660606332,125077.27185148142
0.23000000000000001,0.31,1868377.7797785525,29267.483007811006,115569.88544507991,34391.684915858554,37153.449066273031,80463.530568900052,135231.7116238325,130245.08570395608,125650.81673160885,119809.77101992587,113116.92705774306,115360.06193837615,203715.48270931657,190518.72050886924,163629.11418459367,105518.27270115748,61460.785109357443,107274.99748589286
0.23999999999999999,0.31,2217643.0275155003,30159.156199208199,118761.87672485979,30672.045087081347,33553.640880117979,102773.60869092849,189786.60043398783,186785.38476212573,180565.9960950005,172130.72182968981,162317.90713015522,164632.97503310425,214790.82825893484,197116.67256596149,167944.3809960518,103162.08307035483,59185.494579642036,103303.65517829623
0.25,0.31,2674766.2318594651,38480.932826159973,151700.83941387254,37298.230994774458,39692.140006455244,116115.13198570164,219437.49449221307,214930.8926024136,207329.71452876143,197501.68608839653,186245.95921816758,190033.04859853524,233717.32157993451,218310.22705785054,187473.22311567474,167435.05365401795,98004.731106543026,171059.60458999331
0.26000000000000001,0.31,2018647.1588779588,30379.852902568709,119588.29149945774,31391.406028416506,33808.017682293052,93414.304912084175,168142.79667628091,165137.44485081802,159629.27244312875,152181.10396950049,143499.6070037648,145606.4648144746,190180.58633695412,176429.5156700259,151264.12016470611,99711.857653467916,57653.258798565155,100629.25747145167
0.27000000000000002,0.31,2199937.9619887886,27992.638843160992,110310.85346995648,37469.38303369104,40497.853639578934,104715.15146368471,185533.384051992,182843.42992497954,176543.71543450319,168264.01500659072,158706.03998386863,161439.30805254824,185244.80511532945,170768.03073762768,145810.51512821935,133002.89612428425,76780.893186887479,134015.04879188605
0.28000000000000003,0.31,1823031.0697574629,29250.241163283194,114973.56864127135,29436.607135886894,32086.1809898012,81722.687721244321,142879.94292698114,137415.66077828771,132695.92622874468,126575.79629283844,119507.39055585806,121463.55237683242,176700.99781812471,163383.42154263641,139890.00373412383,105435.34496198306,61780.577873043541,107833.16901652209
0.28999999999999998,0.31,2062094.6001891743,31139.334305333599,122396.91030035379,32674.251482502641,35409.108159760137,91592.391186238339,163009.92910989822,162387.30107548629,156813.16004543044,149446.71226120301,140931.47069918332,143450.00916821492,182151.70641406,168432.03677428165,144058.23608164207,130933.2608305654,75496.150680252671,131772.63161476792
0.29999999999999999,0.31,1881187.1284497424,29907.986653380707,117192.81754644672,26463.490234967074,28377.289243320436,79607.712924776191,145416.04396475514,142125.03714232394,137312.72492450094,130892.87655582139,123423.55377406866,125346.23417877234,176980.59851147037,163454.49578512635,139952.02881262972,120980.90105224036,70573.247924000403,123180.08922114152
0.31,0.31,1971318.7118063846,31507.601473714589,123659.0119839395,27676.089366232656,29796.203950294657,81803.662814326133,148856.48726200176,144660.0873482388,139688.32113199664,133163.71612326847,125617.90207110946,127769.88738276578,194671.63775391452,181131.02892433162,155451.89077165144,124855.25716126859,73216.407709418578,127793.51857791169
0.32000000000000001,0.31,2032791.6590091528,29114.080690088569,114126.38413035258,33668.182724936341,36447.050903239979,94529.80953621013,170574.30501500235,169820.08558157712,163730.39385265682,156007.69122537828,147175.23373294959,150402.82148212576,167922.48774416302,155723.02879719171,133337.8942114024,119277.5056588717,69546.581172896578,121388.12255010955
0.33000000000000002,0.31,1529625.2379531546,22653.646281258385,88603.634894720293,25518.418226677655,27756.905478249842,68766.971812270975,118528.3249731059,116229.88090136892,112395.32079658539,107149.13927783415,101025.14278337626,102327.70384392673,150052.52562791292,138440.21573975135,118318.81088775943,89444.602211248421,51873.265686407656,90540.728530700246
0.34000000000000002,0.31,1685710.8915206681,24905.110749022489,97699.660119022505,23465.772983578696,25524.68198966431,68473.590203372325,123727.45090172811,122017.16609583501,117767.18643351684,112250.69158424046,105903.43299606793,107945.03797742625,153716.7860597343,143249.92174087599,123080.30898797115,128363.90561385643,75624.147625346741,131996.03945940876
0.35000000000000003,0.31,2073049.2844566475,28556.323637927828,111556.82619669318,34016.557037625134,36746.087742214055,96638.568410645239,174729.48134714377,169640.47660892372,163705.15782779868,156090.44084639451,147273.67621693981,149986.68203286277,178394.56166171876,165154.17851325404,141762.70964727696,122145.54148955876,71629.070233306265,125022.94500636398
0.35999999999999999,0.31,2163650.3614908359,31311.504358526505,122742.99503940891,38412.229122460521,41011.38787331614,92737.4400722477,160812.31963623772,157956.78445399654,152179.21387261688,145084.21414286594,136979.89512466983,140270.38581908165,199677.3836953766,186491.22714900348,160423.70669075529,151425.67827305972,89652.521793088497,156481.47437412434
0.37,0.31,2007304.6852892842,26734.754633382167,104456.28767237747,30136.111488318435,32354.676713944016,91506.082055803592,168564.26139317465,169679.4857867448,163691.13946615517,155929.6900991624,147016.0858547049,149991.85421557311,160596.40261627012,148718.79425531457,127197.79907453973,127371.10865365998,74072.460588206217,129287.69072195276
0.38,0.31,1950574.1207785988,29307.045904668081,114220.60461449824,31826.400158045741,34600.934253198997,89373.788672173396,156359.81552516911,154844.62978520725,149581.09691996587,142662.6143554099,134617.65122515982,136767.56167256049,179197.49114962789,164824.11891155355,140853.15033788426,111931.20189215709,65420.188394318866,114185.82700700048
0.39000000000000001,0.31,1778501.8087986922,25170.245254086629,98147.467726101371,32719.302873611869,35164.087105219704,83379.797648260297,145068.01021052076,140883.47563483065,135994.42168482335,129649.02582702758,122312.89664122078,124488.53308441266,161522.4942541887,149751.96696524479,128378.09342353603,101811.31839869655,59757.910689900702,104302.76137700969
0.40000000000000002,0.31,1995054.0308937731,30443.978884768872,118717.27971365697,31800.364637333663,34180.24077051098,84691.745719655097,149286.20300971251,149670.80585104827,144461.9363723305,137669.24288046587,129824.34911783817,132305.37900711835,188658.60316969184,176564.6718099757,151879.15006002667,127698.3647675791,75471.721623177611,131729.99349888277
0.41000000000000003,0.31,2097919.1660631881,30397.097767846179,118151.55063249829,31482.323412783106,34553.105307032842,98969.362860638445,176941.79655057116,173534.12979223553,167775.20401234954,160003.34178499377,150934.68834158263,152932.43869032315,183420.86269726869,169001.03251743157,144450.0980662595,118351.18485294358,68121.024416392756,118899.92436003774
0.41999999999999998,0.31,1731999.6914739611,25722.285364959422,99832.122062911527,26949.924114000678,29322.843075220488,76864.572756425303,137562.97284123773,136700.7267860258,131947.48247211275,125756.9779744789,118601.98919538055,120798.87855320435,151298.26273236136,139394.84789896186,119299.25552687554,112626.1395541032,65316.159985283834,114004.25058041784
0.42999999999999999,0.31,2099720.453742702,31382.791487573249,122127.33122255873,34854.431477363614,37528.958842733984,92240.452937540816,161735.26516582075,162343.53983534634,156730.78726718755,149362.69785475987,140830.36877282348,143391.59997145052,192197.24511339812,178096.10993310917,152551.84097327673,132859.01145716294,77032.97793499715,134455.0434955993
0.44,0.31,2432357.4028247981,36050.382994091364,140635.73739559326,41585.387354328937,44431.472312997939,106615.37214751194,188878.39780299662,186809.25932744695,179929.54190503896,171537.7148510844,161958.20797560387,165973.70352122773,221593.68901044317,207162.24619830123,178129.41746034395,154231.89309443609,89907.849577485234,156927.12989586688
0.45000000000000001,0.31,2190587.7055860385,28503.083951107077,110742.47614447557,36226.427854859408,38890.679901181211,97560.77442079199,173069.67943696264,169146.4051209047,163309.36126279642,155633.49069197147,146766.81499024306,149263.11655909073,215133.02691212951,199596.16745818508,171121.24089441923,128867.41775866941,75309.934959584847,131447.607268666
0.46000000000000002,0.31,1972097.3738168743,29430.991094373538,114083.09112694794,36800.221854527226,40006.039018328098,89313.941100051641,151042.70279639843,147051.57176890201,141900.63855794873,135315.77465084242,127731.52913659161,130174.28380903414,170699.22920732058,158572.91846161915,136020.84425324909,140763.9389455512,81295.214711739973,141894.44332344888
0.47000000000000003,0.31,2307069.9593725069,32244.571852811267,124892.45635499325,37457.854732953587,40383.017447378297,104385.61683019395,188030.2671997764,187734.55104515079,181114.6824688295,172590.03302875525,162731.31275701529,165917.4093260892,203425.03049912432,188443.81530101277,161441.99159472281,138196.66034059381,79434.309171734712,138646.37942137162
0.47999999999999998,0.31,1604967.2471274247,22595.894304805101,87467.686583845119,24027.985112223869,26204.1560344225,76596.897536766322,141356.11209620765,137812.42305340676,133212.81637691171,126913.97421943568,119619.33763571056,121291.73220572143,135002.48784207684,125011.40606854827,106953.45839384712,85682.772922072269,49252.216344299952,85965.890397123279
0.48999999999999999,0.31,1725794.4608675349,26404.114874821254,101755.58654496753,25967.270781806707,28256.853954109418,75150.199330083109,134144.85221327841,129859.57011117545,125537.74307039565,119627.13776377906,112753.47388627123,114160.9471592621,173369.24966775431,159322.49917409365,136120.02259265896,101757.27256319685,58864.421545819423,102743.24563406163
0.5,0.31,1631833.0136620011,20708.889118770359,79747.841769495688,21631.221004978066,23744.920698204864,71305.457306187542,131554.43903522487,129968.12117258133,125505.65874206847,119622.61207741816,112821.46846950927,114702.0868566025,159689.70727418677,147177.20521333627,125662.57032931804,96505.937236997677,55177.269877229344,96307.607479891987
0.51000000000000001,0.31,1825999.8288760807,26341.656173404521,101370.79707347823,27301.12508454176,29545.695810199395,82545.414541840306,148531.03162110745,143317.54965057821,138626.94832583927,132139.69946637601,124563.57445630872,125946.54676464434,180647.08705042023,167097.90640316243,142816.5744328821,99353.371091070134,56769.00012878175,99085.850801445995
0.52000000000000002,0.31,2011188.5601218876,31204.554554196689,120520.25045003125,35242.46258138476,38164.869579292084,87246.37345508342,151919.81819452276,149589.97154731647,144212.16511494896,137429.0345680039,129672.63711645309,132530.26883127342,195741.95468877433,182010.07928465653,156101.8187962326,122731.92206657436,71708.607776971345,125161.77151617123
0.53000000000000003,0.31,1948892.4520479448,28805.667359605504,111095.0819028908,31337.446086453368,33754.314308754467,87534.745200988225,156352.26237540014,153749.69327466647,148278.82941798324,141370.04656132718,133414.45105866858,136005.60255968073,175799.9097650756,162602.41778312105,139101.13564320121,119604.72968254212,69237.490783064393,120848.62828452155
0.54000000000000004,0.31,1730970.2745164968,23110.886405734749,88648.102262448243,28154.088433833742,30778.561768424344,81271.494352296009,143645.91927832115,137845.98762359601,133164.27286364627,126982.34495246854,119831.96830092731,121530.3694644498,150435.45560523248,138992.54870637821,118845.26084266612,110692.27139650211,64485.806873598922,112554.93538597274
0.55000000000000004,0.31,1566512.2717362014,25479.225368769487,98207.768129741497,27663.389800912468,29833.035609952192,60571.024218797553,98298.042619809174,97196.55270506769,93843.696028719409,89445.914008148,84358.68913963408,85800.416235188808,161527.35266839043,149601.39712333085,128331.20648502493,129250.77678948689,75436.052037463276,131667.73276776451
0.56000000000000005,0.31,1964123.6935912003,28385.351761882033,108449.69495709192,32428.730566480361,35631.066839358798,93091.550677707928,162235.00886351182,156029.62837843542,150967.79884079852,143950.61315135146,135709.40772015098,136921.76471860861,173501.65990434485,158347.72521852225,134759.51525149346,122084.76270275308,69799.624654048152,121829.78938466051
0.57000000000000006,0.31,1731438.4024399836,27761.720476244707,106191.96399143542,28914.086697479739,31427.848572175666,74836.612748423373,129886.02879619846,129143.8327168769,124643.12273091852,118711.02076821672,111907.17654239279,113875.76840159994,174674.47209738154,161587.40782204975,138037.84402230268,101390.7630471194,57713.803050905553,100734.92995826266
0.57999999999999996,0.31,1807329.0056188975,27005.952649398274,103889.42930925764,27850.684026640029,30120.52773060399,84764.44409439771,154405.19820499208,153324.09862884242,148112.04752279917,141129.65103403508,133034.37272192966,135128.69773267821,148167.06240748157,136450.46420273269,116508.28015932041,103592.78768533785,59679.465746366957,104165.84176208366
0.58999999999999997,0.31,2053408.2182827909,32443.658664349223,124470.54861138787,32778.002338863334,35619.0249117739,88583.801745098943,156698.66501669885,153867.84069728668,148601.25993339985,141664.27788268763,133608.8972600261,135891.96090736924,195429.8730893154,181375.48984236576,155436.12957496892,129297.69478065772,75631.761664350692,132009.3313621906
0.59999999999999998,0.31,1890286.6794633335,30956.004406361455,118431.28564152154,33740.36709300839,36262.282841719039,82342.783997634688,140318.43367758614,135573.82965631032,130869.10669863984,124746.78161901435,117695.78779549651,119689.27354590167,184552.15841786654,170377.19210100282,145759.60061470795,123380.29073909302,71242.785553170397,124348.71506429871
0.60999999999999999,0.31,1618133.5063742464,26569.49912486862,101408.94983624441,26601.955443365085,29365.674445713139,74484.593605270624,130344.06576036294,130690.96475204692,126155.17116437906,120248.04974236425,113433.76845378242,115481.89014788443,149707.81065173747,137476.42504873517,117262.62815398531,85350.461468754511,48645.202703920324,84906.395870831591
0.62,0.31,1912013.4313053782,27353.122764318832,104415.08359091861,31867.351168809364,34676.995338626177,85426.093158945703,151735.83034563527,150452.79205023887,145126.96872921291,138274.05913031989,130383.8504343028,132932.56094975048,160620.22516911456,147841.56232052017,126400.67935664866,132974.41749908551,77048.938961197069,134482.90033773327
0.63,0.31,2165399.1932851365,28707.360169615531,110481.84514434055,35381.065306937366,37869.393360752525,99411.954391063598,179991.94450633251,177681.78511814043,171404.88400486833,163427.48453359585,154210.2796217521,157362.84342975475,186536.58296011723,174263.46381325446,150003.83153294004,129286.10992048416,76264.550893092266,133113.81457809461
0.64000000000000001,0.31,1632259.9806186436,25345.662739534713,96871.557871695404,28252.202664999644,30544.587396169933,73396.461711025331,127616.71626827685,128255.03428050212,123840.79055055206,117987.19660435512,111205.29794445462,113091.81651676506,142675.64317602129,131233.33827219316,112060.42825626196,104347.52632553816,60295.186515447254,105240.53352485113
0.65000000000000002,0.31,1549547.3230705305,23152.769795931214,88201.059215366971,29638.81677163695,32321.018192881107,74691.705706090288,127105.57244346777,122021.51045293733,117938.33744903104,112434.5028752322,106037.38390135659,107418.54288536691,134064.43645694567,123419.87439245822,105430.01663977341,95036.77434029273,54867.708427723192,95767.293124038682
0.66000000000000003,0.31,1490074.5515696462,24179.526650971373,91562.334504039012,24114.986677555971,26602.646209403702,65442.871953536123,112054.89390015462,108466.08407609545,104743.5110630892,99884.30066384653,94263.712472490908,95627.268107248892,154851.90197171899,141798.81080556251,120862.68830726351,87568.285991230063,50283.977916750628,87766.750298689003
0.67000000000000004,0.31,1814321.2525605615,27297.300813418769,104659.62868491728,27881.420540206051,29735.388515825995,75284.898123779436,137147.56159404258,138562.55944630408,133434.74472866059,127081.26478831345,119862.50150512667,122858.69945614331,162961.70314810571,151763.74551559234,130316.22735406505,125187.9750540573,72952.589548938719,127333.04374306407
0.68000000000000005,0.31,1646246.8938876167,25199.243679709547,96154.794447256209,27271.307398865949,29248.478553660243,71947.825742783389,127610.14207674313,126726.73292457611,122233.85541483347,116481.57522737369,109867.07111408636,112061.66111207339,148015.31008970595,137210.68555239047,117602.37426759976,107381.52968318692,62370.85526770095,108863.45133507111
0.69000000000000006,0.31,1938186.9810640111,26244.905146803205,99881.140496691572,30909.606629184967,32884.236535189091,80387.635647632458,144017.02015662755,142814.28842077029,137502.24893681935,131028.892966662,123642.15636436589,126625.07821781233,192875.40452745429,180183.56210981647,155001.97034346269,127765.43875526663,75188.224825436424,131235.17098401597
0.70000000000000007,0.31,1624061.5028106833,23254.532987523191,88011.082669955766,22379.083527070143,24613.938408294147,75763.763778167238,138417.14718691295,133080.06252508037,128674.58281611391,122708.22854668961,115803.11553346107,117201.27830293616,149228.58121041066,137730.91504710479,117506.32980747129,89308.425453261763,51132.556731114571,89247.878279115874
0.70999999999999996,0.31,1760673.2678377898,24405.76562583639,92653.023920431486,28048.310831674156,30330.463656951495,79394.624255253875,143162.14381792588,140093.2532631073,135192.83218812707,128816.66843961137,121472.18591407998,123582.89483923702,162029.83691684942,149385.42946769929,127715.88244129586,105721.3357574117,61436.32107841994,107232.2954238776
0.71999999999999997,0.31,1616046.0604688243,24688.890627904751,93629.251043818804,25418.918163688864,28193.788891311386,80504.487781644042,142822.55438703208,136178.85915170121,131748.82559584989,125663.72065269742,118549.61946575217,119572.08922930883,132986.40096902676,121204.01971411142,103143.60059851353,89919.849139973114,51657.339564696544,90163.84549179321
0.72999999999999998,0.31,1551123.5978934646,22613.81193514165,85595.436128461544,24704.036710274835,26834.802477958892,70864.891980625194,126488.41384907672,120766.63437366355,116544.25804741893,111141.12728193541,104937.87875848754,106695.39538442838,147862.91433584748,136801.62183959608,117060.42761585012,89564.05121414004,51958.4625935039,90689.43336705424
0.73999999999999999,0.31,1250135.4206206801,19554.925376433483,73499.580082008062,19900.362799721508,22550.814830950549,60982.173707171482,104498.66875895523,97502.665951028976,94394.401253076459,90069.624088477955,85038.615206893708,85546.928620202671,106802.35457524488,97354.725727739191,82664.298312154948,81090.657176053559,46872.443371099274,81812.180783467978
0.75,0.31,1906676.6509587136,26099.973235624111,98530.392033542084,29857.7149767548,32365.571994476701,86834.432111774295,157300.86290930162,153138.71080454643,147874.25839977202,140890.43591264659,132778.33760859858,134698.65242830393,173638.19594911419,159214.55970336284,135917.77787147978,115235.440110574,66401.939424902928,115899.3954839387
0.76000000000000001,0.31,1484999.2048723057,24277.7021071981,92037.481608925867,22291.75286629871,24443.012818271058,67555.944335035834,119457.65106333938,114165.84673910448,110388.8515534599,105299.61169789347,99368.580828649399,100404.5476143792,137501.30447739898,126750.64448728052,108237.77776471587,90401.102199701476,51874.503662422991,90542.889048230412
0.77000000000000002,0.31,1681414.7672267247,23746.623648773711,89495.847581784823,25404.786858808882,27503.550957492072,71518.671179543133,127740.70371762814,126662.43812450154,122358.51853718908,116576.69669604077,109860.53963985622,111503.48313637124,167463.51551243791,155427.32272700811,133264.41531992939,105037.55269278109,61138.182564314113,106711.91833226434
0.78000000000000003,0.31,1486879.6759966705,23016.151241757863,86384.10001219502,23423.448027469163,25721.369904106788,63222.755303445541,107280.71552146607,106728.28329112465,103144.17286191796,98355.921555673995,92767.542080705389,93940.153238461004,149947.03836066712,136807.03421088774,116519.25414514681,100892.12328876443,57816.111827182416,100913.50112569853
0.79000000000000004,0.31,1664875.1013461356,24989.226957468432,93680.428313143304,31955.14474842024,34899.802862871657,80191.75800275967,135452.50877432487,131500.05317635191,127065.46659014367,121133.96928548574,114231.11779684878,115717.62926611491,143871.11110885936,131971.94570733496,112612.1332274219,102452.71277238935,59426.238741961715,103723.85401423517
0.80000000000000004,0.31,1831007.5073937329,23563.821373230247,89067.942622415241,26483.164597155872,28396.495108614487,81824.43761073584,154214.20220862865,156644.10463462825,150945.02657847846,143732.14335009112,135475.31762523498,138512.55367610621,168509.78956879413,155829.94220175396,133251.28838283411,95038.789700541936,54461.026268521622,95057.461885968223
0.81000000000000005,0.31,2021154.4448975171,30342.436999346501,113974.03862643795,29606.142803101186,32320.899366645506,91263.22850614808,164427.80078851274,161053.52460904076,155749.02810783591,148461.51555419969,139960.95180933274,141540.2696429939,187807.35330043308,172796.7313878331,147497.9304098929,117874.56549323817,67923.269288079609,118554.75820444518
0.82000000000000006,0.31,1345163.0726571011,19153.509298008332,71594.18034368295,24779.057464449415,27033.524800849165,62688.157182641349,106811.39195810258,99629.631406079046,96199.07502787163,91713.085814921928,86557.433050770778,87692.326976176948,130990.85002178457,119924.07787549064,102275.24941909454,84740.934439465069,48582.913482467746,84797.674095244482
0.83000000000000007,0.31,1373749.0894055697,20242.122757429348,76372.653835248479,22094.821131924327,24324.434604695096,59084.038371978153,99926.060870506073,97673.926770435457,94500.406249449166,90084.883915810788,84921.614809446095,85740.292596034124,135944.42494961372,124611.58627964162,106312.08209704954,97057.884464206683,56405.852460511858,98452.003241589016
0.83999999999999997,0.31,1475511.9008276956,23267.079749633471,86720.881452490285,22864.972119456688,25560.485310093747,69270.121147845217,120957.28516955339,117346.9292179945,113447.53795462042,108163.709483479,102004.03118410293,103044.27708994118,133416.54972668152,121469.93341691561,103309.7972764078,87603.728249298423,49924.782003366388,87139.80027581504
0.84999999999999998,0.31,1291699.1936111818,19605.19808752499,73546.639797831944,23036.89354215502,25099.382044482616,52111.293387335521,84490.2853939427,84143.070296636957,81337.926893660318,77521.023070783107,73053.690815864189,73976.52161651646,150071.13455748855,137793.79015941688,117831.6603302492,84454.62522575933,48672.32446185693,84953.73392967727
0.85999999999999999,0.31,1487280.2326619853,23905.091011286069,89127.294953653138,24291.069759163554,26750.956286765435,68523.204843680913,117963.17604840807,115482.08059075728,111600.36002992241,106404.93173515245,100378.57954484908,101587.00938459772,133490.82993994371,121979.71614397525,103932.61573902769,93955.532596766308,53874.33977212086,94033.44428191529
