relative_coverage,vaccine_efficacy,total_hospitalizations,age0,age1,age5,age10,age15,age20,age25,age30,age35,age40,age45,age50,age55,age60,age65,age70,age75
0.17000000000000001,0.01,2268023.4016556046,32488.187433461979,130533.4056336846,37605.100564451132,40621.197671191854,103065.03931291575,180224.77989765364,175764.44067203935,169859.58019212112,161980.30543842271,152836.78182110333,155221.94119394675,206771.75782566707,190862.00532417168,163287.02846538863,140715.26984882259,82386.820497826629,143799.75986273607
0.17999999999999999,0.01,1997580.0907146409,30193.980681959045,121316.63583688586,26178.378066905054,28508.204587592423,81293.525350022886,149631.41015457769,151722.55311589513,146342.62470290789,139507.06217685607,131621.1649277363,134589.40450853304,194990.53493607134,180052.62969160583,154266.68826829345,125333.10650375001,73588.758669778981,128443.42853527008
0.19,0.01,1882248.9791494,33146.849985718531,133173.18311754041,33692.671620790636,36240.389687130468,84426.344073832253,144103.8207791819,137018.49673698487,132384.97569952623,126250.67253072365,119178.59017512982,121092.93424430843,171831.1514413321,158783.84114277485,135740.01878371931,121492.30415833823,70551.174353045179,123141.56061932306
0.20000000000000001,0.01,2248186.0702243787,33251.450536362237,133594.90621642387,39475.727431761472,42011.119975295936,98927.257498771505,170349.52241695192,165580.55018486836,159776.62121860575,152329.82315179106,143772.95244983179,146592.97916769894,212042.85230724688,197755.44068845757,169783.95508235376,146775.49632075438,86021.538727053558,150143.87685014968
0.20999999999999999,0.01,2033053.5410273711,29474.013144765231,118412.12317785846,32884.768707405463,35705.412452427961,90609.667686772591,160406.16439123321,155006.25095352682,149631.72764071211,142696.40992147633,134728.08569502909,137337.52934725129,185821.57320721477,172670.48683601906,148049.70027240831,130568.79752487893,76145.24832163284,132905.58174675872
0.22,0.01,2163030.7549472144,28987.022486995244,116456.91558785834,34062.281276081179,36813.676802352769,94541.705111937379,166870.42225229024,165433.88688916218,159696.86510931025,152233.56692140474,143640.51720474509,146464.4071388999,204983.75695798508,191047.5897085132,164054.87429598384,137343.12504625565,80279.152981182488,140120.98917625681
0.23000000000000001,0.01,2090218.1428998378,32591.138861065978,130934.60939721052,33304.033778445322,35245.876573375303,87366.250527263415,156066.18713280867,158624.13157714452,152964.13847007745,145776.24081423244,137472.16222645782,140577.51844551004,204078.46937864448,190782.92276563882,164326.97973488877,122647.85363866271,71923.237550641701,125536.39202777004
0.23999999999999999,0.01,1959517.9303353231,30958.360856475992,124373.59320231798,31184.282721720305,33562.626906559039,83994.137031906168,149457.08565216887,146235.04564121304,141124.98744174495,134497.91553057192,126891.19622050597,129406.63034190513,187018.93852864314,174681.92258263065,149940.44179537211,121180.08056862297,71031.228024256678,123979.457288708
0.25,0.01,2255303.976479955,33183.469516071134,133307.7225576585,34793.76700644735,37589.543266078501,94042.512716726997,164154.98952627665,164758.10190045735,159162.86497609274,151751.07610288498,143114.83423250809,145630.1406347861,218603.81127234266,202022.96090865845,172996.40750395157,153282.93372161817,89934.753386171811,156974.08725122359
0.26000000000000001,0.01,2358251.3611458158,35469.032279375249,142493.10950088923,44694.47744134305,47214.577153412902,97506.996089914872,165549.34913145151,168799.39328271043,162485.88716014769,154791.93206990301,146025.84031000591,150080.61952526227,218363.10594129525,204039.74767202509,175650.80024394445,170344.78340972704,100072.67351083246,174669.03642357548
0.27000000000000002,0.01,2052567.0382865304,30973.115702541076,124424.13227718156,27599.618041517475,30145.800950386329,89287.847055129692,164734.77553237282,161384.24537181901,155842.38994693954,148662.92350808706,140340.82013621106,143020.29376287162,175355.6032682372,162234.89356209981,139014.35160445306,137132.53855142498,81012.572682845814,141401.1163324122
0.28000000000000003,0.01,1929084.7757578853,30410.356469208557,122153.84244811753,32866.823903445547,35391.677207974506,83716.646842207483,142147.53883903657,141823.78000822623,137058.80562496523,130677.98750597419,123272.14712809556,125331.38790831616,178718.20145210167,165041.85518946164,140946.63395099094,130435.10030625889,76160.241231178079,132931.7497423263
0.28999999999999998,0.01,2516780.7866349407,36841.831008433554,147996.73405702313,40023.53746947008,42473.625541479094,103636.200928088,185059.34040033142,176980.91348054667,170749.76326848066,162753.62776046508,153594.33089495334,156736.84120992827,256465.86656403172,240185.77060140725,206747.54405582973,166492.4021201522,98361.004576425796,171681.45269789468
0.29999999999999999,0.01,2531236.3617638699,37594.561027480449,151024.39072529809,39626.950909962856,42129.305756261252,106731.31551335446,192334.62715592983,193588.62185712601,186561.33033055556,177760.34937869784,167736.94504701471,171869.56212355552,231358.72777426685,217783.04241240546,187539.39151043139,163276.58019213955,96276.881688876121,168043.77836051432
0.31,0.01,2102136.4196277456,30291.429882485052,121676.49187250882,33653.158097804735,36120.701114566175,86385.223880580015,150190.49277803485,149758.54594837024,144514.88436454887,137712.16504197405,129910.11531348327,132589.23651037581,207466.02134742722,193704.26389974772,166285.83122520184,146725.42404833401,85652.568343211708,149499.86595909129
0.32000000000000001,0.01,2264246.146500573,33523.646176061469,134661.50689369961,36894.588457039958,39727.277920085442,96100.302578616014,166632.66295285698,168709.97505598926,162852.52222332181,155270.93210193765,146520.24013806216,149614.14606874791,226122.18548142037,213095.09621036888,183769.71370569139,134703.86346165312,78693.729546705494,137353.75752831466
0.33000000000000002,0.01,2329823.2943401309,32022.457508863885,128612.94650877491,41275.140637707205,44278.636664434714,112767.61222118681,195791.60899312925,192727.53396951628,186392.32849992107,177744.74061592075,167657.94721949365,170034.09919294968,197242.77127117867,181658.77523869489,155285.20315639168,133644.78944099403,77469.588678462067,135217.11452251163
0.34000000000000002,0.01,2286513.8527421169,33617.308415129803,135030.18191480025,33496.653198474611,35877.804850264482,99080.580729082561,182310.06994138513,178289.97514303323,172027.90373565844,163925.66057368121,154639.10032468505,157760.70659952014,212036.84147942043,197486.52352028649,169291.57005942948,138888.70876547814,81136.624377513886,141617.63911427348
0.35000000000000003,0.01,2062648.6140623367,35479.279211620582,142505.18721266507,36003.184320264387,38738.190880878916,88112.575797385725,152682.857750191,151985.09270629432,146411.3870653518,139547.73779821358,131732.23196769311,135060.23607033218,208338.75589915409,193098.59071298462,165471.11889490913,114516.04964420904,66644.088762228435,116322.04936796092
0.35999999999999999,0.01,2119239.5455563669,27681.41419248614,111172.88383056381,36276.822802452509,39114.261466450298,94080.9357050697,161359.80513795884,160648.09242444849,155428.49186012079,148105.00354943148,139540.6789168285,141356.96184418062,198923.77611354075,183723.53006677114,157104.80431497382,141010.86493213917,81485.188514911686,142226.02988403916
0.37,0.01,2073445.3085868077,31571.022756691487,126796.13593645675,31243.319872157797,34063.379464611979,86562.44936643407,151311.53587652766,151145.96362185667,145934.25964765385,139170.8713389592,131363.48819229286,133909.12695694971,189764.46432309051,175893.52678629835,150848.07854777863,150283.50038648176,88723.772249579313,154860.41326298728
0.38,0.01,2236149.3926777411,32096.328898583892,128913.04057041374,33958.361908049897,36114.514828755608,98183.206098272654,180418.49397324483,175801.92733738781,169615.73386001698,161718.96662414045,152608.13690456189,155766.60683003889,194517.80339725307,181414.53911248289,155991.46778024998,144309.30448141179,85495.406474325893,149225.55359855079
0.39000000000000001,0.01,2156185.804683595,33980.83550259281,136475.71276966308,33873.83756202033,36575.522468388968,95987.461921155627,170517.51648344862,168139.22865443406,162449.96920128053,154866.5556011954,146058.55474551066,148459.2993353022,209500.61699350516,193941.97476387626,166006.97265248618,116553.09835128879,66583.08203629739,116215.56564114919
0.40000000000000002,0.01,2078548.8850170244,34173.664601643235,137235.6461993866,35722.57967161062,38668.315224110193,87567.759211244105,145487.74397711142,142732.92713448312,138003.99345797417,131595.7316711586,124142.54605610501,125873.12011344125,211843.83418854894,194597.58319191204,165817.47211342384,140879.97105772822,81665.407746067853,142540.58940107503
0.41000000000000003,0.01,2183393.5112230475,30721.762134446413,123383.36275999107,37968.534708611143,40644.166407080855,100952.31760267713,178779.37603013887,175805.26119541991,169618.67020250528,161672.57254782747,152514.26072232728,155557.47240421339,199747.0514151619,183913.68514123783,157194.75818664825,121408.09089131998,70485.404036840133,123026.7648366004
0.41999999999999998,0.01,1796675.4349767114,27329.518896684916,109757.09133591625,30799.855264163209,33250.060183661997,78605.712860802654,137246.04489411114,136859.90941609396,132033.69734711025,125809.58075763,118652.10850947857,121111.13741178857,161487.43256000971,149043.92475013551,127398.27984101381,118075.69804304073,68920.331023761712,120295.05188130848
0.42999999999999999,0.01,2076664.0597012334,31399.081839609753,126098.80163352618,31815.961829570468,34167.897628390077,92785.24155245506,169895.92501122665,167107.6941042548,161226.43230224052,153633.80868841187,144916.486640377,147851.54415249699,188461.40669132094,175798.79870336558,150953.39503937753,114969.84696683432,67596.801653301227,117984.93526447454
0.44,0.01,1995632.6327597909,32089.074987207776,128861.69701165266,38002.038806904588,40782.141218347744,88877.428898052327,149401.31940979839,147276.74393803952,142122.40747244324,135533.97717375233,127938.41595905536,130606.48011279255,183090.11643147573,169956.63915027434,145791.34209977483,128583.50486122165,75296.007067873783,131423.29816112385
0.45000000000000001,0.01,1981606.7378325285,29866.536705270206,119934.45486513288,33399.912008285544,36096.776978599977,90640.315294285945,159950.88893982116,159212.24797547894,153671.51167438854,146479.89291947294,138177.14423353085,140903.50692240582,171045.65001592677,158970.81382222165,136492.65339960356,117924.68718855015,68783.507599655393,120056.23728989814
0.46000000000000002,0.01,2149883.8907073699,29441.01621580635,118224.10711061374,35129.0142433902,38086.56172931513,90972.014751236697,157750.00564115262,160941.37651053548,155359.45349141656,148055.1017388874,139607.94527829881,142480.39083133292,199640.15542723797,186061.94947969797,159660.18786189324,150408.50580130331,86713.851556561043,151352.2530386906
0.47000000000000003,0.01,2649181.4412728786,35889.264125292,144122.25028376092,40337.450264573155,42730.712817235151,108177.30262120516,195446.71856247372,189453.51640765369,182738.32726310668,174157.64048286789,164326.34925004884,167811.48164325557,269303.00818375568,252504.25217927003,217335.12599890918,177273.32920984618,104747.0008638053,182827.71111581952
0.47999999999999998,0.01,2228721.0949404901,34509.800683633533,138571.49477000898,39826.296536016751,42894.903156079279,98987.819347946235,167698.46663793272,161251.80878962873,155932.02271813978,148647.18693878196,140169.53302896288,141999.08512729261,219881.90988389251,203589.43135559201,174171.46024262591,138786.51734373256,80790.26426999965,141013.09411022332
0.48999999999999999,0.01,1984264.103932881,32640.642135933595,131072.06128325072,35585.275873129598,37979.361231740215,79293.355131064134,133169.48547805916,133178.05459823602,128357.89627358509,122329.36386390818,115409.79417456401,118135.61741466408,209143.50892169774,194039.48231662114,166491.10182181615,133721.30189506325,77845.158923662646,135872.642595885
0.5,0.01,2502992.7954146592,35900.038345276742,144137.80957504487,35497.501334519802,38875.22739980265,115322.05023611557,210958.79712028184,207520.70249390361,200438.60128691682,191141.51901364551,180408.9554410752,183691.46871443297,211942.71324214368,197040.16328183978,168925.54654994642,145592.28607054995,85815.377460306656,149784.03784885709
0.51000000000000001,0.01,2011801.9034417397,32377.832822145301,129985.4149330488,34102.046374566598,37100.86589694077,87497.15255575566,147605.11745610306,145671.99636224686,140842.29160212964,134292.93298014355,126669.49781178196,128497.64399985978,205654.98945586194,189966.75556149063,162196.99913182345,120016.46169469165,68959.859563527076,120364.04523962311
0.52000000000000002,0.01,1960945.9297558512,26210.025327142012,105233.98575002607,30102.155807303399,33136.680382595448,92470.631698678757,165931.69220291372,163670.84993093496,157885.92727495462,150665.22572643231,142359.8535529174,145445.55063799114,175977.87729018179,162673.24609977554,139176.02145660194,103203.87434773166,60756.540111121911,106045.79215854825
0.53000000000000003,0.01,1794973.7158877058,27963.980723076427,112267.09956184487,24963.309282000992,27328.231179793278,77416.060824205386,138124.55110428907,135365.14595505691,130965.80367671352,124935.65068572489,117869.71117717613,119450.67815535681,164682.53464302595,152076.10457904055,130132.5920642979,119945.74840886779,69747.574149970853,121738.93971726467
0.54000000000000004,0.01,2378724.5589808589,32263.156654081486,129533.6372240913,34783.163581663168,37404.081892366397,103280.22571814891,189473.02844796109,187242.68516885757,180725.24793136423,172262.19798456097,162491.40234413854,165724.00771221629,207102.84901558314,192718.93990189527,165591.15414710678,159695.24052078385,94132.541515751625,164300.99922028833
0.55000000000000004,0.01,2179525.2173022302,32367.259935650931,129943.14739043226,39180.706663933743,42014.862484064011,94907.787274149043,158390.06685736962,156064.71370059962,150780.18740176709,143811.6372037055,135733.77837084554,138007.78979109856,212330.28975791507,196946.20217606128,168532.87044807256,146325.72755141454,85301.349232769091,148886.84106238178
0.56000000000000005,0.01,2360258.6306584361,34076.944145753747,136832.98776350537,40637.809367237722,43580.505093873813,100192.49372680829,172829.735078208,172570.97444914782,166462.1084832832,158638.58481680561,149666.31950050921,152939.59986382953,227326.34485187399,212110.54620476981,182044.51482552785,157609.47003025172,92058.599165295207,160681.0932917553
0.57000000000000006,0.01,2232701.8751545427,34864.389461271865,139967.72146754898,40562.528332602044,43943.6334124024,103851.33192080432,177723.89769938521,177011.8782750149,170855.16384231992,162875.17428726313,153700.52120813713,156757.42065583353,195436.05259096393,181536.37157098312,155432.12415157634,130262.09208677842,75733.925138411694,132187.64905324587
0.57999999999999996,0.01,2411260.3218952157,37604.062084442696,150973.68651365384,37389.969048665778,40151.440504555409,98940.352865629349,171676.03640848928,169917.8712775943,163977.8609805172,156409.92673700731,147695.79741746956,150711.58961914535,232506.34967630261,216882.17699411503,186314.06118002118,171603.35401881658,101443.71081803222,177062.07575075803
0.58999999999999997,0.01,2079021.3711621347,26693.823402023845,107170.64709432352,31311.848285545329,33875.503468810748,93306.22203198701,169927.60113109826,169726.79239064519,163738.2008372602,156089.03162793344,147282.55307505708,150428.34518240381,187561.64503440217,173689.2419439154,148876.02751189808,122434.60530810317,71722.778016543176,125186.50482018432
0.59999999999999998,0.01,2374582.5813180949,33946.336313674088,136289.46666204685,34880.113099190334,37482.656846639082,102367.04303675536,185681.86246945613,186986.95423298804,180279.28691573458,171884.28853099339,162250.43929242165,166035.33561226598,214811.60664426949,201127.29839125238,173001.97625217121,148437.16926535525,87097.997003244847,152022.75074963624
0.60999999999999999,0.01,2649306.7941405028,34748.694058681256,139496.33792007715,35611.52021547316,38168.761950874956,118022.43661444918,223697.34137434376,218461.50858143921,210825.74849837084,200942.91333104813,189576.61232760176,193286.03496513766,222778.24390860461,207786.81509250074,178477.06809941502,167055.78706629304,98480.662837149357,171890.30729904262
0.62,0.01,2040670.0379757611,32493.269150480141,130430.15980634619,31693.037277748714,34329.430081558472,85245.717937037814,145018.71189794873,141860.46628081522,137294.39033990077,130959.47379721925,123511.02290900642,124890.60008235957,203798.52419182245,186830.95554466452,159539.96700238014,144173.08723283041,83266.337668859545,145334.88677478259
0.63,0.01,2122990.7972943629,31732.048043598672,127382.79495565695,40957.571870677944,43595.899272745315,92741.943141692958,155346.58072842532,154531.37124761665,149041.39466542477,142083.95544109904,134092.78824418632,137080.70700052386,203055.1293607105,189273.93443509802,162514.81142296767,138346.23438679145,80575.461125932314,140638.17195121525
0.64000000000000001,0.01,2138900.2363676042,33874.309424062543,135976.79502178502,34222.267629707902,37030.956538059472,91458.864231351705,157773.16525422901,154856.57828379833,149723.36934884868,142799.70968096328,134723.0520717086,136793.79184300717,203336.09450918448,189371.1754460329,162756.25576252677,142893.53830286296,84253.103263325524,147057.20975614976
0.65000000000000002,0.01,2111137.8278468526,30960.3032536272,124270.17839866622,32978.098490157616,36027.150065746362,93974.328439630393,166254.77501624031,162428.45592284031,156990.5630190121,149680.28602187664,141176.32071023466,143370.7407162225,200565.92721271754,185673.93896335457,158991.90688808818,126627.76351884012,73273.654030124293,127893.43717947374
0.66000000000000003,0.01,1957927.833278693,30444.231417633157,122207.63823713019,31192.582220933909,34022.943340027312,83360.711149540351,142759.74384782446,137408.40835228618,132906.74267357701,126752.17806366616,119607.85209084237,121196.2242634846,198047.47568873863,184039.90962708692,157679.72960524756,129554.81149346636,75305.968203222626,131440.68300398541
0.67000000000000004,0.01,2133216.5057623945,32085.930160499182,128784.36573050992,37914.943749460013,40786.963145804802,94284.279551485481,162984.2950542286,159954.34714430038,154339.7295282041,147125.99271384848,138822.78152734105,141648.86448348663,201335.51626461302,187034.51600088994,160478.48804962923,133215.95535469911,77372.27522735305,135047.26207604178
0.68000000000000005,0.01,2346874.9622507123,37597.025642108281,150932.01988083974,39779.240211646516,42041.934110772432,101963.27980426434,182551.25931728954,182033.15909407331,175424.84899046493,167108.64495391242,157640.08045146309,161461.93695700631,210842.81233373733,197954.66194177608,170345.40051206658,141652.77377133921,82881.937376376954,144663.94690157496
0.69000000000000006,0.01,2147197.0881272233,29518.879220159262,118486.10085831997,31184.851379642761,33564.651279459911,96422.115302270555,178404.48005533428,176843.84168296788,170582.89233837317,162607.51433062635,153460.37322798767,156819.86550584307,190548.6335337738,177037.44625118584,151878.9334393093,122823.80357327117,71760.44944301412,125252.25670568414
0.70000000000000007,0.01,1999835.537371286,30453.088725865658,122231.79471483958,31348.330804782854,33999.647534782824,88244.356735619891,153526.22163984121,152057.17700323978,147011.92663886573,140199.99417403498,132262.11289342775,134219.21114782209,188799.56916696686,175164.89932853644,150074.04398912669,123630.98505898466,71614.560179876411,124997.61763467215
0.70999999999999996,0.01,2131654.0984654329,30020.673438013437,120484.25595494453,30033.818301811792,32708.112160954308,94635.066688966486,171009.47659800565,169550.99379476957,163800.57877541007,156219.09439920308,147454.69434796236,150092.0080484908,192357.50785549794,179717.20402598192,154157.26051760389,130758.74793551494,76000.926722504009,132653.6788997979
0.71999999999999997,0.01,2468069.8288614592,35592.456865809021,142877.14480068008,40436.226039030909,43384.643711188248,100682.13019343198,175508.96045035133,176008.53937413252,169768.97132569048,161786.71988260947,152610.42344839039,156024.53835740834,258163.19854284087,241431.20179676823,207526.58434032393,155916.38016046028,91188.793001175785,159162.91657116733
0.72999999999999998,0.01,2291856.5672832434,34415.048251365057,138119.38023910741,42239.515272820041,45517.459883376534,108309.31667157826,184245.4652508061,175926.48228965132,170101.26850720108,162251.55035648536,153145.42384221641,155271.49888395748,202842.45312015578,187880.66860250171,160946.80421416528,142047.27268187745,83264.783720110921,145332.17549586704
0.73999999999999999,0.01,2166343.6790965367,30544.172921098841,122586.77242623435,36977.834841848497,39544.254361691666,97902.100438001857,172632.46039408419,170985.19493783847,164951.04295733507,157290.12372583302,148461.4080650126,151634.25253544989,185975.66920364436,172698.63007258967,148295.07036801529,140792.27489899757,81980.994873138727,143091.42207572286
0.75,0.01,1894226.6259899274,31023.755012975496,124497.13324794295,28918.030533877904,31593.232447289323,82775.832347465883,144276.17108362544,142292.10509565717,137655.00838696418,131340.59084006323,123875.21814633551,125530.73921620792,170582.92272275031,156615.50930026348,134113.53625750178,127106.45934454343,73588.101591541097,128442.2804149219
0.76000000000000001,0.01,2172609.7283052686,36433.382764358183,146235.34298600713,39188.041847084198,41824.232843209647,93454.458586284411,160211.34277649375,157172.50313580545,151622.18063002627,144540.60211130089,136375.8699512413,139200.73910241574,202874.27261050287,188054.54613106136,161194.50438499494,143816.48091064917,83925.617621582118,146485.60991225095
0.77000000000000002,0.01,2095258.7595376901,31877.038275973882,127927.17985725355,30896.557982280123,33704.447775902125,91921.942367010692,163545.2257678184,156457.84684140346,151102.49957593891,144159.547967764,136165.54044502525,138501.38407879122,205714.57888455928,191059.11991135671,163649.19255056122,126675.00264758764,73541.213468684771,128360.441139779
0.78000000000000003,0.01,2130430.6184702697,30452.972240150553,122205.13373030454,32466.625027334587,34853.274950053376,92640.269954036441,165250.50088809108,162880.19708414099,157411.26207423359,150059.53129447042,141522.81667663134,143766.7706657016,207486.75108323802,193317.60446386415,165794.5870426647,127744.79374255885,73787.394921307336,128790.13263148797
0.79000000000000004,0.01,2030401.0315379286,35422.652012412043,142135.3997784917,37815.483202532858,40561.902854858934,91857.302707031849,154931.75110694114,152623.56569062787,147445.31489326249,140625.97306035063,132676.59537547981,134933.1563254573,177946.04067631089,163222.81303085911,139461.08102405741,131135.148139139,75619.289922946191,131987.5617371694
0.80000000000000004,0.01,2171724.7971000555,33229.008330840123,133334.190857651,34534.11943993537,37365.4481590574,96257.298721745188,168483.58653289426,163007.27472466137,157468.06172492876,150218.65537657595,141825.61585062902,144223.81012359785,212158.68645011287,196752.01191676117,168802.90070989321,127919.00998868122,75086.863841392478,131058.25435069851
0.81000000000000005,0.01,2218069.4474709369,30541.375260887951,122564.679340672,29002.727853473814,31300.950291896894,93330.978771715178,175321.24477193761,170438.75853875189,164461.41104339773,156786.28877916568,147976.59459911226,151034.9300368918,213386.61545308001,200195.27859530706,172456.64217752233,136985.13609736192,80966.002661049148,141319.83319871331
0.82000000000000006,0.01,2165899.3576449235,33718.780124622172,135312.42255268205,34442.943308507369,37005.433660998795,92935.955202593861,163984.30375362741,162213.20674412255,156624.89437562233,149314.65510135316,140854.29604619578,143492.52987581462,199800.11727910448,185483.46481604857,159150.00857066378,142528.77450832489,83425.273541191855,145612.29818344984
0.83000000000000007,0.01,2154707.8988089222,31262.119934867762,125452.06459253024,36843.783034101754,39560.544090337586,89839.649823819957,155026.84118410709,150300.02757270931,144974.0138064877,138220.16972359025,130480.84055544224,133263.22737708947,214883.15066334663,200936.06694740921,172715.96387715646,148574.89087483214,88283.168933923836,154091.37581717045
0.83999999999999997,0.01,2549151.1727933912,36806.811273250634,147692.14430990611,41171.926811584548,43857.984529866029,106502.02439584841,187632.27789789659,185434.90963949714,178897.29662991033,170510.00440204813,160887.28758848796,164290.74472550041,238456.0114554808,223529.85210258234,192249.12940834489,179903.49320055905,106114.57340179692,185214.70102083098
0.84999999999999998,0.01,1994485.5271635228,30475.1504867765,122269.72239911644,32176.468244999101,34869.721358127768,87297.866828989499,152802.68509091288,150257.78001878847,145147.64371196629,138356.30524343529,130503.79648347317,132760.44595865443,187211.72695535931,174345.50103889249,149630.25952963633,126054.21171802057,72967.380824754786,127358.86127161985
0.85999999999999999,0.01,1991767.3891805238,31473.28519188664,126287.95212149467,35758.077638830509,38214.355029540857,87345.426767395518,148410.17963417221,144440.33669570377,139484.43315385396,133016.41180071532,125534.75624300049,127756.97972332103,194560.36755744842,181360.45540257014,155750.89784053646,123526.03988660901,72428.73605791344,126418.69843553155
0.87,0.01,2289968.0113870702,32819.258928450712,131668.58276897526,40603.206615924064,43470.235392677663,99756.348437336186,171450.28011408931,165934.79219071599,160146.19902374197,152665.67681072271,144085.41293080623,146848.39029185186,225728.83447923858,210366.52700693853,180559.70121597714,147944.81075152301,85932.058538447847,149987.69588965259
